id,yVolume,ma5,ma20,ma60,ma120,ma240
8455,0,4,7,5,3,5
8462,272,146,141,93,73,59
8463,77,57,52,112,92,216
8464,190,601,443,474,501,513
8466,48,40,33,28,28,44
8467,9,17,21,37,77,167
8472,0,1,1,3,6,5
8473,192,233,332,134,85,68
8476,535,385,702,446,260,177
8477,235,164,74,97,67,51
8478,7883,6183,7385,5537,5607,5459
8480,0,0,0,5,14,17
8481,16,15,13,11,13,30
8482,26,14,16,20,18,17
8488,15,6,7,9,8,11
8489,32,63,51,53,61,122
8497,0,0,0,0,0,0
8499,49,33,26,28,33,33
8705,0,0,0,0,0,0
8905,254,136,76,64,57,380
8906,15,13,13,27,16,26
8908,40,63,48,37,43,48
8913,0,0,0,0,0,0
8916,794,923,797,1126,2954,1586
8917,1,7,3,3,4,4
8921,4,5,2,2,4,8
8923,3,16,20,21,13,11
8924,1340,1761,856,471,423,484
8925,0,0,0,0,0,0
8926,991,987,694,702,988,861
8927,1890,3121,1644,790,584,670
8928,280,1108,590,357,281,680
8929,16,58,36,52,37,31
8930,1255,478,339,269,175,578
8931,1579,1321,667,372,248,176
8932,193,425,402,652,642,367
8933,987,1301,1551,4201,11358,6496
8934,0,0,0,0,0,0
8935,251,273,164,139,95,101
8936,5018,8656,8332,3312,1931,1340
8937,76,110,61,37,59,88
8938,2082,4275,2409,1308,1167,1232
8940,655,1271,1512,637,404,340
8941,103,99,60,36,42,84
8942,267,326,226,168,159,151
8996,478,4105,10746,14458,15458,9938
9101,0,0,0,0,0,0
9102,0,0,0,0,0,0
9103,308,393,847,1014,1331,1503
9104,0,0,0,0,0,0
9105,1703,1099,1712,3024,2921,2688
9106,0,0,0,0,0,0
9110,238,68,66,47,46,67
9136,164,268,184,200,381,493
9151,0,0,0,0,0,0
9157,0,0,0,0,0,0
9188,0,0,0,0,0,0
9802,767,1656,1979,2280,2401,2387
9902,269,957,544,413,379,248
9904,3492,4633,6089,8025,9938,8663
9905,70,130,94,56,59,67
9906,36,62,40,38,33,48
9907,7896,5027,2378,2649,3433,5294
9908,54,70,81,72,84,98
9910,881,916,1112,1432,1219,1161
9911,60,90,119,106,145,161
9912,175,82,89,77,163,228
9914,428,396,605,752,767,799
9915,0,0,0,0,0,0
9917,307,380,306,274,292,259
9918,14,13,12,8,9,21
9919,990,733,727,3606,4373,3546
9921,1077,1046,760,1008,978,936
9922,0,0,0,0,0,0
9924,215,184,128,115,167,145
9925,130,118,166,132,132,154
9926,13,13,7,6,7,11
9927,181,153,120,110,188,373
9928,169,188,264,333,450,275
9929,7,66,67,52,139,97
9930,77,101,74,56,56,67
9931,15,19,9,5,5,7
9933,1692,1224,1366,1892,2931,2733
9934,258,221,247,284,308,289
9935,492,407,419,198,160,179
9937,217,122,113,52,38,121
9938,730,715,2202,1822,1372,1046
9939,1255,2461,2249,1533,1425,1078
9940,153,188,250,295,264,332
9941,1974,1528,942,936,965,953
9942,584,392,473,446,618,375
9943,57,120,191,120,91,94
9944,78,89,72,91,85,101
9945,4921,6683,4407,5179,6042,7729
9946,123,62,67,55,77,80
9949,87,29,28,43,36,58
9950,19,16,29,14,10,20
9951,102,133,106,98,112,89
9955,180,272,446,849,761,1873
9958,2946,1719,3001,3980,3444,4057
9960,61,84,52,64,57,44
9962,564,1255,1063,1010,697,1368
