id,yVolume,ma5,ma20,ma60,ma120,ma240
6550,1970,2459,3520,5171,10484,6059
6552,780,313,696,285,172,113
6554,0,0,0,0,0,0
6556,1853,1227,836,365,216,114
6558,413,231,643,588,486,300
6560,387,105,64,49,37,76
6561,338,474,303,122,68,50
6568,1066,571,638,855,729,610
6569,112,194,72,36,22,25
6570,866,2207,1646,772,1238,724
6573,195,177,80,105,83,133
6574,40,19,9,7,6,5
6576,1695,1498,768,581,505,681
6577,28,18,24,15,12,11
6578,437,2063,693,736,526,1272
6579,134,223,120,115,96,97
6581,476,255,144,100,152,262
6582,110,265,318,270,230,269
6585,241,213,280,266,202,177
6588,19,18,15,13,16,20
6589,2361,1987,4747,7438,8626,5401
6590,147,158,57,27,18,14
6591,133,184,115,121,119,235
6592,438,458,552,386,419,569
6593,1379,457,236,128,89,59
6594,48,72,66,52,68,78
6596,42,28,39,32,25,29
6598,232,276,219,446,379,1253
6603,1290,951,1739,1275,1579,1541
6605,3977,2045,1914,1038,852,1317
6609,1020,894,864,1164,646,749
6612,353,1150,691,459,269,255
6613,188,370,313,195,141,93
6615,15,9,13,14,12,11
6616,266,422,141,86,79,309
6624,8,5,21,16,12,10
6625,443,424,899,546,332,177
6629,0,2,2,5,3,4
6640,9,20,13,14,11,13
6641,6,18,15,8,9,9
6642,28,49,107,102,82,51
6643,2111,3485,4434,3896,3387,1833
6649,102,104,366,267,301,293
6651,123,83,138,112,106,90
6654,11,9,26,14,12,17
6655,1,4,11,9,13,33
6661,13,13,21,16,16,19
6662,11,13,14,19,12,19
6664,295,752,402,325,208,219
6666,272,401,591,690,584,316
6667,254,229,216,176,240,233
6668,1971,582,390,344,298,312
6669,1446,2638,1509,1273,1271,1052
6670,965,1285,727,567,441,358
6671,20,13,14,12,11,13
6672,214,485,374,502,366,353
6674,43,17,19,19,16,15
6679,453,398,607,971,801,667
6680,2,4,62,29,27,15
6683,397,375,349,310,310,283
6684,136,101,105,84,124,158
6689,965,1926,950,718,513,257
6690,389,352,266,106,69,57
6691,403,641,616,288,191,126
6693,118,77,81,61,77,116
6695,292,225,337,503,464,232
6697,432,621,178,62,33,19
6698,240,111,93,61,61,105
6702,0,0,0,0,0,0
6703,105,122,168,147,113,87
6706,3861,1079,616,639,722,953
6708,488,265,251,248,124,62
6712,1489,1272,2758,2109,2141,1657
6715,714,638,973,592,458,498
6716,40,24,24,15,11,25
6719,2337,2951,3096,2714,2545,2176
6721,34,15,29,18,15,24
6727,296,199,163,123,133,128
6728,32,92,47,31,23,45
6732,1605,1162,931,446,302,248
6733,710,1606,768,327,312,218
6735,69,139,45,20,19,37
6741,2291,2583,2739,3127,1658,968
6743,323,188,196,158,144,217
6747,117,122,149,104,66,41
6751,414,716,231,89,60,52
6752,538,536,383,160,90,53
6754,78,61,70,131,123,112
6756,217,440,612,595,648,746
6761,35,34,28,32,24,31
6762,8,17,12,7,6,5
6763,208,108,167,132,76,74
6767,114,130,90,77,115,116
6768,318,307,285,638,881,628
6770,55220,21495,15332,18904,22574,24092
6776,223,271,122,65,58,59
6781,375,819,1042,1257,1346,1142
6782,806,1020,889,941,470,235
6788,1185,654,1231,1310,1191,827
6789,2180,1514,1686,1539,1553,990
6790,170,89,78,68,62,89
6791,471,799,311,133,84,42
6792,451,142,136,104,163,162
6796,804,1707,1286,504,418,442
6799,4879,6316,2782,1096,651,494
6803,41,41,40,29,32,35
6804,59,48,61,40,74,63
6806,1406,2413,5068,6711,3596,2393
6807,75,42,24,16,15,46
6811,1771,1360,497,205,138,104
6823,17,26,20,23,32,33
6829,310,425,376,368,422,300
6830,350,337,360,246,231,122
6834,179,84,63,47,113,57
6835,199,626,298,201,173,86
6841,2885,3238,809,270,135,67
6843,575,675,467,262,175,87
6854,89,59,91,85,72,58
6855,49,55,58,37,36,18
6859,1808,622,371,278,139,70
6865,794,560,492,188,94,47
6873,95,19,5,2,1,0
6874,262,304,523,281,140,70
7402,80,33,16,13,13,16
7556,12,14,13,8,7,13
8008,0,0,0,0,0,0
8011,318,239,196,277,299,558
8016,1652,1838,2698,1868,1796,1725
8021,434,392,364,291,407,429
8024,173,118,104,115,368,361
8027,253,151,197,234,350,575
8028,1471,1483,1401,3621,4310,7586
8032,29,27,26,24,43,205
8033,15678,11599,9904,7513,6709,4075
8034,111,101,104,98,116,253
8038,710,690,1068,930,633,461
8039,144,91,108,108,170,219
8040,476,455,420,927,2855,1828
8042,24,21,23,55,38,34
8043,461,692,864,467,312,275
8044,1274,1266,2088,2650,1846,1554
8046,8134,10264,7156,10197,12158,10143
8047,16,26,10,7,5,23
8048,126,235,142,85,58,47
8049,915,1902,1552,1340,1404,922
8050,3837,5771,6510,6995,6796,5689
8053,0,0,0,0,0,0
8054,339,376,749,463,513,1194
8059,79,69,72,43,38,67
8064,467,270,251,400,312,374
8066,28,17,19,20,22,42
8067,32,30,14,17,21,22
8068,84,49,104,87,109,176
8069,30276,20194,20138,21790,23270,25590
8070,2559,1254,775,547,524,839
8071,211,145,168,194,247,1129
8072,1578,682,415,749,788,456
8074,296,523,203,129,89,246
8076,2901,1154,1005,1314,1366,1317
8077,9,5,6,4,5,7
8078,0,0,0,0,0,0
8079,0,0,0,0,0,0
8080,5,8,14,14,17,14
8081,571,673,1288,904,732,664
8082,0,0,0,0,0,0
8083,53,59,76,38,45,46
8084,339,415,494,698,719,441
8085,244,167,141,328,421,428
8086,1730,1423,1763,1991,2000,1884
8087,65,35,44,74,79,303
8088,1519,2998,1164,652,525,308
8089,171,78,54,81,150,123
8091,575,515,714,981,697,589
8092,85,49,37,107,88,118
8093,228,206,279,137,214,156
8096,585,339,272,334,330,1729
8097,848,1226,1271,1001,1294,1490
8099,61,96,48,51,56,73
8101,80,47,72,46,129,167
8103,212,283,195,139,158,277
8104,427,288,336,419,338,532
8105,8640,5540,5844,4274,3017,2511
8107,118,107,143,105,140,203
8109,218,247,148,127,175,108
8110,4871,2707,1328,982,883,938
8111,850,2150,1204,520,481,614
8112,7715,7644,2758,1506,1351,1964
8114,598,333,385,609,1295,2128
8121,549,512,864,982,849,1295
8131,549,611,448,290,295,294
8147,214,185,156,122,288,168
8150,2137,4029,2779,2218,2594,3140
8155,1258,1034,1182,1334,1197,1731
8163,808,615,756,579,505,802
8171,3280,7741,6770,5755,3171,1828
8176,2597,2023,589,247,189,316
8182,126,122,226,110,96,117
8183,671,762,1235,1124,1568,4160
8199,0,0,0,0,0,0
8201,382,170,152,89,159,492
8210,491,1678,898,699,490,387
8213,485,496,355,299,377,912
8215,3822,3291,3501,2617,1892,2298
8222,24618,9028,16411,10132,8510,5910
8227,5300,5357,4716,2130,1065,533
8234,1843,2150,2651,1774,1179,1400
8240,119,64,51,34,30,45
8249,253,700,380,576,614,334
8255,2709,1406,1365,1910,1538,1623
8261,1463,1122,2271,2891,3443,5221
8266,0,0,0,0,0,0
8271,429,810,631,336,325,349
8277,370,466,251,153,146,167
8279,162,84,47,61,63,65
8284,101,128,64,54,42,122
8287,0,0,0,0,0,0
8289,18834,11186,4141,1842,1242,1118
8291,5,1,4,3,8,9
8299,1060,1525,1356,1445,1625,1779
8341,571,524,577,1192,681,422
8342,18,45,18,11,10,10
8349,733,603,1087,655,1038,557
8354,94,83,72,50,61,50
8358,3947,4499,7288,8266,6939,4529
8367,228,327,144,89,63,94
8374,31,21,22,27,39,61
8383,1744,1340,1893,768,474,382
8390,234,371,414,456,383,866
8401,1956,1824,890,553,927,645
8403,523,608,492,773,927,1216
8404,174,153,164,97,109,147
8406,0,0,0,0,0,16
8409,145,195,272,149,162,371
8410,19,10,11,10,16,25
8411,235,182,146,152,208,163
8415,707,386,354,615,701,1344
8416,20,14,10,11,11,13
8418,3,14,10,11,12,32
8420,845,1157,665,609,460,481
8421,924,588,710,459,517,1800
8422,160,149,153,193,204,221
8423,1,2,4,2,3,4
8424,28,20,20,11,9,16
8426,275,154,299,146,321,164
8427,0,0,0,0,0,0
8429,301,236,308,882,538,381
8431,178,132,92,80,127,222
8432,95,52,51,72,109,119
8433,1116,605,479,279,218,212
8435,28,17,18,18,20,23
8436,4614,3763,3494,4100,2375,1458
8437,42,29,21,21,16,18
8438,92,29,28,29,43,84
8440,1987,666,467,1154,1081,3950
8442,131,611,237,185,192,165
8443,89,81,88,133,91,84
8444,18,9,21,15,15,27
8446,107,45,84,75,57,47
8450,126,100,105,228,270,687
8454,650,1042,1121,1009,967,844
8455,4,6,7,5,3,5
8462,93,132,131,91,71,58
8463,38,57,50,114,91,216
8464,409,665,514,488,504,515
8466,66,39,32,28,27,44
8467,24,20,22,37,78,167
8472,1,1,1,3,6,5
8473,267,303,324,131,84,68
8476,469,363,708,437,255,176
8477,238,122,66,93,65,50
8478,6385,6500,7264,5556,5544,5443
8480,0,0,0,5,14,17
8481,10,14,12,11,13,30
8482,9,12,15,19,18,17
8488,7,5,7,9,8,11
8489,66,109,51,52,61,122
8497,0,0,0,0,0,0
8499,33,26,24,28,33,33
8705,0,0,0,0,0,0
8905,90,97,67,60,56,379
8906,8,16,13,27,16,26
8908,92,66,47,37,43,48
8913,0,0,0,0,0,0
8916,685,981,785,1125,2949,1583
8917,18,7,3,3,4,4
8921,0,5,2,2,4,8
8923,2,17,22,21,13,11
8924,2091,2137,799,452,414,481
8925,0,0,0,0,0,0
8926,816,953,701,710,987,859
8927,5671,3126,1553,760,570,663
8928,444,1563,587,353,283,680
8929,60,75,36,53,37,31
8930,580,276,288,249,165,573
8931,274,1102,604,350,235,170
8932,403,425,410,653,643,366
8933,1908,1644,1615,4245,11556,6493
8934,0,0,0,0,0,0
8935,220,357,155,135,93,101
8936,10260,9649,8116,3235,1905,1322
8937,81,102,57,36,59,88
8938,2538,6066,2397,1276,1177,1226
8940,1175,1395,1486,630,400,337
8941,71,120,57,34,42,84
8942,502,339,234,165,158,150
8996,851,6037,11346,14677,15677,9968
9101,0,0,0,0,0,0
9102,0,0,0,0,0,0
9103,339,394,877,1013,1330,1505
9104,0,0,0,0,0,0
9105,1173,964,2685,3023,2922,2706
9106,0,0,0,0,0,0
9110,20,21,58,43,45,67
9136,837,285,180,198,384,494
9151,0,0,0,0,0,0
9157,0,0,0,0,0,0
9188,0,0,0,0,0,0
9802,1063,2355,2047,2279,2408,2386
9902,3673,964,534,466,377,247
9904,3834,5332,6316,8102,9969,8669
9905,212,132,93,56,59,67
9906,31,61,40,38,33,48
9907,5727,3770,2080,2552,3426,5300
9908,111,93,82,72,86,98
9910,500,943,1100,1426,1224,1160
9911,99,106,125,106,146,162
9912,39,62,83,76,166,227
9914,314,406,639,757,769,799
9915,0,0,0,0,0,0
9917,424,373,311,273,293,258
9918,16,11,12,8,9,21
9919,735,655,693,3718,4383,3545
9921,1203,1290,754,1003,985,938
9922,0,0,0,0,0,0
9924,272,170,122,113,166,145
9925,164,154,169,132,133,154
9926,26,11,7,5,7,11
9927,175,143,116,109,191,373
9928,228,211,318,369,453,275
9929,121,79,83,52,140,97
9930,165,107,72,55,56,67
9931,25,18,9,4,5,7
9933,1370,1088,1369,1895,2929,2767
9934,171,235,256,287,308,289
9935,293,846,398,191,157,177
9937,187,96,103,49,37,121
9938,892,679,2213,1819,1368,1047
9939,2807,2506,2266,1518,1421,1075
9940,276,201,258,296,268,333
9941,1422,1269,870,915,970,957
9942,340,321,462,442,626,373
9943,101,189,189,120,91,94
9944,96,91,75,92,85,101
9945,4715,6633,4375,5165,6066,7728
9946,54,43,63,54,76,79
9949,13,16,24,41,35,58
9950,5,26,29,14,10,20
9951,305,131,104,97,112,89
9955,234,312,470,849,785,1877
9958,1724,1547,2997,3968,3431,4049
9960,85,92,49,63,57,43
9962,883,1371,1072,1004,693,1370
