id,yVolume,ma5,ma20,ma60
4764,0,13,660,230
4766,21,36,39,46
4767,1,2,3,4
4768,1686,971,672,1625
4770,790,1056,1179,1314
4801,0,0,0,0
4803,0,0,0,0
4804,173,220,441,424
4806,1,3,4,13
4807,6,7,12,13
4903,253,177,119,89
4904,4221,3295,3271,4775
4905,0,2,2,2
4906,1214,1499,1237,1892
4907,212,108,74,56
4908,282,198,217,328
4909,114,101,105,178
4911,29,59,96,95
4912,38,44,45,71
4915,3057,2609,2957,6453
4916,722,638,912,1552
4919,6677,4838,4924,9110
4923,74,47,44,76
4924,191,776,464,401
4927,395,508,654,2097
4930,155,142,83,83
4931,4543,3705,4772,19433
4933,23,24,18,18
4934,841,846,891,764
4935,176,118,91,180
4938,2915,3039,7139,5736
4939,89,210,124,118
4942,112,115,86,94
4943,81,337,389,439
4944,68,44,20,19
4945,17,28,30,32
4946,58,79,120,116
4947,0,0,0,0
4950,1632,1506,1355,868
4951,77,77,81,206
4952,201,186,224,279
4953,214,147,185,376
4956,139,107,100,116
4958,4590,4300,5567,5151
4960,542,854,1047,1356
4961,16686,17361,6839,6745
4965,0,0,0,0
4966,1373,1327,959,1594
4967,281,302,194,184
4968,11092,10298,5009,5004
4971,42,64,89,75
4972,25,31,21,21
4973,82,70,505,273
4974,735,1710,547,343
4976,233,227,185,469
4977,7576,6065,3969,4316
4979,10038,8596,6562,8356
4984,0,0,0,0
4987,15,15,15,18
4989,3161,1101,374,319
4991,18,21,19,34
4994,79,156,121,96
4995,11,15,15,72
4999,21,22,25,25
5007,23,26,22,73
5009,4596,9399,16371,15019
5011,174,159,516,510
5013,10,5,6,12
5014,2675,2301,6027,2868
5015,256,547,689,786
5016,9,6,8,9
5017,0,0,0,0
5102,0,0,0,0
5201,9,13,16,63
5202,22,162,90,48
5203,108,95,91,150
5204,0,0,0,0
5205,3,7,6,14
5206,26,42,193,77
5207,0,0,0,0
5209,12,21,18,15
5210,78,66,112,114
5211,56,61,98,114
5212,68,42,43,30
5213,69,54,87,126
5215,48,62,92,823
5220,15,18,18,26
5222,304,503,322,601
5223,6,12,12,28
5225,729,626,1293,2257
5227,487,452,384,1165
5228,25,26,43,122
5230,29,44,45,58
5234,128,83,144,146
5236,138,187,98,146
5243,801,498,724,1897
5244,25,26,103,89
5245,320,221,157,238
5251,958,365,514,3146
5255,0,0,0,0
5258,2625,3371,2992,7802
5259,0,0,0,0
5261,0,0,0,0
5263,218,274,573,332
5264,0,0,0,0
5266,0,0,0,0
5269,1243,1412,841,1175
5272,129,421,494,331
5274,972,489,382,574
5276,6,3,3,22
5278,46,19,118,73
5280,0,0,0,0
5281,2,6,8,26
5283,59,56,55,51
5284,2025,2179,2690,1718
5285,218,118,122,259
5287,24,18,29,37
5288,106,103,150,157
5289,62,64,106,198
5291,108,72,75,72
5299,146,166,138,380
5301,12,35,23,46
5302,104,58,53,120
5304,0,0,0,0
5305,0,0,0,0
5306,43,65,175,146
5309,803,1517,1501,3527
5310,63,26,13,13
5312,7,13,18,24
5314,12,8,19,165
5315,180,222,204,284
5317,0,0,0,0
5318,0,0,0,0
5321,2426,2674,786,437
5324,74,31,20,24
5326,0,0,0,0
5328,97,91,99,142
5340,1396,1703,492,192
5344,59,108,140,183
5345,11,16,25,15
5346,0,0,0,0
5347,12101,15732,7987,7864
5348,19,9,8,10
5349,0,0,0,0
5351,8512,8072,5416,9905
5353,563,2395,1052,2137
5355,48,85,78,97
5356,59,24,39,49
5364,5,8,14,25
5371,1273,1998,2424,2692
5376,0,0,0,0
5381,21,55,34,49
5383,33,27,16,19
5384,0,0,0,0
5386,75,321,1110,886
5387,0,0,0,0
5388,2997,2635,2518,4405
5392,60,66,121,473
5395,0,0,0,0
5398,15,10,22,13
5403,346,133,68,62
5410,931,861,643,2871
5414,0,0,0,0
5425,9984,8455,5650,13048
5426,1321,485,552,519
5432,3,10,13,23
5434,160,166,269,314
5438,27,22,11,21
5439,172,201,116,153
5443,188,201,704,654
5450,118,63,58,48
5452,28,60,77,142
5455,0,3,2,2
5457,434,686,686,1385
5460,3,52,46,44
5464,131,165,254,197
5465,131,120,233,202
5466,0,0,0,0
5467,0,0,0,0
5468,36,34,41,62
5469,872,609,625,1286
5471,296,435,1647,930
5474,23,14,17,40
5475,885,1744,623,861
5478,268,326,276,158
5480,0,0,0,0
5481,11,21,42,35
5483,3328,3383,3311,4208
5484,60,22,26,34
5487,0,0,2,4
5488,146,217,221,690
5489,31,34,48,243
5490,31,48,40,62
5491,0,0,0,0
5492,0,0,0,0
5493,27,16,19,42
5498,217,206,1228,517
5501,0,0,0,0
5505,0,0,0,0
5506,0,0,0,0
5508,55,56,91,98
5511,38,26,33,28
5512,166,178,370,281
5514,0,9,18,32
5515,43,73,59,75
5516,435,255,125,74
5519,228,174,142,181
5520,1,2,2,2
5521,145,215,371,418
5522,268,261,1603,1019
5523,21,25,26,29
5525,25,32,57,45
5529,19,30,38,55
5530,129,181,565,304
5531,70,122,147,219
5533,190,118,84,125
5534,256,151,189,165
5536,326,229,262,276
5538,10,12,18,37
5543,4,5,4,5
5546,11,14,29,42
5601,8,21,8,5
5603,144,200,433,434
5604,26,17,12,15
5605,0,0,0,0
5607,512,415,478,783
5608,2957,3956,11458,9779
5609,115,144,246,312
5701,60,216,191,156
5703,37,37,80,154
5704,148,385,779,826
5706,593,736,3577,1977
5810,0,0,0,0
5818,0,0,0,0
5820,0,0,0,1806
5854,0,0,0,0
5864,57,63,53,58
5871,4108,4871,4708,6393
5876,3188,4364,4988,5898
5878,7,3,2,2
5880,15356,12040,8834,10790
5902,22,25,36,51
5903,40,39,103,778
5904,839,944,656,747
5905,5061,4461,1758,916
5906,3,3,3,5
5907,355,557,930,523
6005,831,1639,1940,2206
6008,0,0,0,0
6012,0,0,0,0
6015,710,477,1275,889
6016,229,205,276,355
6020,4,5,7,8
6021,7,5,216,226
6022,0,0,0,0
6023,58,47,33,35
6024,288,256,123,152
6026,316,353,628,731
6101,11,29,54,81
6103,0,0,1,2
6104,7891,5910,3778,9101
6105,0,0,0,0
6107,0,0,0,0
6108,34,49,65,63
6109,4004,2218,1849,2976
6110,0,0,0,0
6111,2026,4278,5984,2603
6112,229,101,77,81
6113,261,174,232,1114
6114,36,50,76,276
6115,128,73,59,115
6116,4499,5778,5807,7729
6117,31,47,95,328
6118,2790,8137,6525,6260
6119,0,0,0,0
6120,335,356,516,620
6121,322,246,464,520
6122,2265,742,1093,564
6123,99,62,71,74
6124,1855,1762,558,651
6125,878,745,1299,2280
6126,87,127,133,154
6127,209,278,218,356
6128,262,148,99,83
6129,2309,3121,1964,3636
6130,2,13,19,29
6131,0,0,0,0
6133,2900,6506,4461,11656
6134,47,80,191,246
6135,0,0,0,0
6136,47,91,92,71
6138,1290,1287,1054,1704
6139,1898,3470,2105,1792
6140,54,49,129,248
6141,29,21,236,134
6142,413,479,1131,884
6143,3449,6280,2951,2922
6144,0,3,4,5
6145,0,0,0,0
6146,289,258,354,411
6147,1069,1090,1335,1678
6148,3697,750,205,89
6149,0,0,0,0
6150,1367,2132,5073,4922
6151,20,23,35,29
6152,172,152,246,501
6153,3434,3488,2804,9730
6154,7,44,18,19
6155,92,104,276,295
6156,193,124,251,863
6158,8,6,17,64
6159,0,0,0,0
6160,258,389,426,405
6161,117,62,60,101
6163,171,165,292,273
6164,112,147,231,370
6165,53,56,69,118
6166,378,146,98,91
6167,270,449,493,542
6168,231,231,181,343
6169,14,21,41,44
6170,108,100,139,228
6171,36,16,14,16
6172,0,0,0,0
6173,133,179,214,283
6174,67,70,70,147
6175,1104,344,217,258
6176,1639,2622,2505,2009
6177,585,814,571,324
6179,120,98,232,149
6180,2416,6170,3592,1874
6182,4425,3784,2615,4686
6183,51,40,30,57
6184,1,19,49,42
6185,152,95,68,151
6186,1013,834,929,843
6187,417,293,527,1018
6188,371,460,605,659
6189,196,188,128,149
6190,899,959,810,1022
6191,306,379,493,1157
6192,82,107,113,95
6194,3,21,36,37
6195,41,35,26,51
6196,849,628,585,1136
6197,155,640,348,268
6198,1,3,8,26
6199,31,75,32,30
6201,14,7,8,9
6202,1463,1177,1685,1595
6203,44,70,50,47
6204,25,17,10,21
6205,721,673,752,2984
6206,458,209,239,416
6207,41,132,80,82
6208,68,42,60,67
6209,110,124,255,441
6210,2,2,4,10
6211,0,0,0,0
6212,2,0,401,203
6213,1154,1630,1372,3140
6214,752,276,603,485
6215,1951,4336,1166,477
6216,99,104,127,208
6217,765,532,740,2097
6218,190,68,37,35
6219,172,153,133,301
6220,1675,2013,1011,1702
6221,19,12,8,17
6222,2,2,11,14
6223,8514,3029,2493,3302
6224,135,185,313,180
6225,39,26,31,38
6226,171,233,280,622
6227,394,178,126,159
6228,84,74,67,77
6229,66,58,39,82
6230,25,28,34,70
6231,349,466,489,633
6232,0,0,0,0
6233,468,1592,631,594
6234,363,724,2574,1402
6235,4224,7098,4398,6328
6236,0,0,0,1
6237,483,424,523,931
6238,0,0,0,0
6239,1757,1487,3996,3071
6240,8,15,21,48
6241,35,44,59,163
6242,50,62,208,96
6243,180,129,164,295
6244,2358,4691,6627,4387
6245,2323,3631,4371,5874
6246,42,21,30,26
6247,9,4,10,82
6248,205,202,321,245
6250,0,0,0,0
6251,0,0,0,0
6255,0,0,0,0
6257,468,813,975,1315
6259,10,25,23,33
6261,112,101,101,156
6263,31,36,75,65
6264,32,21,50,56
6265,138,162,175,334
6266,411,410,1028,824
6269,1049,966,900,1967
6270,126,60,39,62
6271,2163,1445,2310,1759
6274,6552,6114,2407,4221
6275,93,56,78,126
6276,249,1060,511,219
6277,85,41,37,42
6278,651,980,915,1388
6279,1525,1246,1987,3053
6280,0,0,0,0
6281,19,17,17,19
6282,4250,3107,2939,3724
6283,152,227,184,447
6284,363,329,770,541
6285,2339,3066,3331,7105
6286,0,0,0,0
6287,15,7,3,9
6288,304,516,800,887
6289,0,0,0,0
6290,793,617,681,1443
6291,2,5,6,10
6292,13,20,26,29
6294,38,21,21,41
6298,0,0,0,0
6402,0,0,0,0
6404,0,4,2,56
6405,42,26,32,34
6409,159,141,118,159
6411,726,565,411,551
6412,75,149,211,236
6414,811,1815,873,739
6415,3647,2201,2074,2509
6416,125,86,106,254
6417,18,12,14,13
6418,13,8,14,30
6419,10,16,13,33
6422,0,0,0,0
6425,11,85,52,28
6426,919,228,158,286
6431,10,30,147,79
6432,34,45,54,213
6435,71,82,109,195
6438,200,310,169,302
6441,679,1210,1204,621
6442,575,292,302,899
6443,25778,15873,15581,17375
6446,1961,1408,1101,1898
6449,26,21,22,25
6451,345,361,766,448
6452,0,0,0,0
6456,1525,2827,1879,2263
6457,77,89,270,240
6461,962,539,2026,2465
6462,92,134,111,121
6464,2,251,149,81
6465,22,20,68,48
6469,143,363,386,428
6470,574,303,319,839
6472,2411,3284,4234,4441
6477,1223,2331,1821,3069
6482,2,3,3,3
6485,482,429,326,806
6486,223,217,82,47
6488,1881,2043,1567,2817
6491,646,717,812,922
6492,134,177,458,598
6494,157,170,259,296
6496,7,11,18,13
6497,0,0,0,0
6499,55,44,236,179
6504,30,45,177,98
6505,2037,1627,1578,2250
6506,38,26,27,40
6508,294,156,233,515
6509,724,642,1612,1426
6510,150,143,193,323
6512,16,14,13,48
6514,14,22,23,45
6515,988,583,566,711
6516,27,48,24,28
6517,427,920,1889,630
6523,233,223,672,529
6525,71,104,80,107
6527,39,43,70,127
6530,182,134,82,91
6531,3094,2565,2417,5577
6532,201,373,286,1075
6533,7907,5890,5070,5796
6535,163,261,952,429
6538,40,83,62,103
6541,301,271,596,1031
6542,3,2,2,3
6546,294,234,274,833
6547,2945,3691,3484,4763
6548,435,354,328,612
6550,3783,3594,4807,11795
6552,76,99,77,61
6554,0,0,0,0
6556,39,72,70,128
6558,1352,374,268,678
6560,6,28,39,34
6561,41,30,33,20
6568,278,429,611,785
6569,9,16,21,12
6570,191,162,212,570
6573,80,57,155,105
6574,2,3,5,3
6576,470,218,351,404
6577,9,7,8,11
6578,237,493,1325,669
6579,98,110,116,107
6581,128,86,71,85
6582,191,187,297,232
6585,255,187,291,191
6588,12,6,7,14
6589,3941,5754,6921,9313
6590,20,20,14,8
6591,220,113,85,104
6592,289,245,251,348
6593,52,38,47,48
6594,77,153,53,60
6596,56,16,25,23
6598,268,290,943,430
6603,1618,596,1110,1222
6605,633,340,356,578
6609,3949,1122,630,341
6612,537,140,57,47
6613,93,180,112,97
6615,8,22,15,12
6616,19,38,34,59
6624,84,20,11,10
6625,366,212,479,295
6629,13,29,11,5
6640,8,5,7,9
6641,3,3,3,5
6642,69,50,138,95
6643,7063,4490,4355,3546
6649,56,43,79,154
6651,79,63,46,129
6654,11,10,7,10
6655,3,6,7,12
6661,2,3,12,11
6662,7,10,36,15
6664,217,176,256,208
6666,203,263,656,752
6667,52,49,133,186
6668,141,173,177,320
6669,2240,1781,1069,1396
6670,1212,785,474,444
6671,4,3,5,8
6672,272,337,351,430
6674,12,29,21,15
6679,2026,1529,1182,949
6680,2,9,7,11
6683,112,116,149,301
6684,47,66,45,121
6689,385,899,424,359
6690,20,48,23,24
6691,76,107,110,122
6693,36,26,44,63
6695,308,276,333,765
6697,0,2,5,5
6698,40,31,29,52
6702,0,0,0,0
6703,71,109,138,97
6706,272,347,336,780
6708,255,515,307,102
6712,791,1177,1626,1907
6715,157,143,552,397
6716,9,4,4,7
6719,2832,2803,1442,2507
6721,10,10,11,11
6727,80,81,85,115
6728,53,27,20,19
6732,63,92,82,131
6733,34,78,98,87
6735,10,8,7,12
6741,4761,5088,4461,1894
6743,88,64,65,130
6747,59,55,36,60
6751,15,16,11,16
6752,145,76,34,26
6754,47,88,84,177
6756,299,401,320,708
6761,21,15,15,26
6762,0,1,2,4
6763,102,125,62,39
6767,93,42,66,68
6768,254,276,800,1018
6770,24182,22322,16615,20192
6776,46,35,24,37
6781,1245,1202,1094,1467
6782,293,439,721,533
6788,453,280,349,657
6789,1581,2174,1020,1964
6790,30,36,51,52
6791,12,12,17,62
6792,24,60,73,76
6796,51,36,51,149
6799,46,91,144,182
6803,55,47,24,25
6804,25,18,25,54
6806,6311,11860,12032,4701
6807,14,13,12,13
6811,67,72,54,61
6823,10,8,14,23
6829,99,104,130,340
6830,52,136,90,139
6834,17,22,22,42
6835,18,32,132,231
6843,88,91,104,184
6854,19,57,83,77
6855,15,22,14,25
6859,50,99,128,130
6874,29,110,208,69
7402,3,15,11,11
7556,3,4,3,4
8008,0,0,0,0
8011,90,102,139,293
8016,1424,1972,1165,1642
8021,104,149,307,520
8024,131,94,85,186
8027,125,174,215,320
8028,6770,2397,3677,5916
8032,1,9,12,30
8033,1825,4296,5204,7571
8034,86,95,78,100
8038,1083,898,505,535
8039,44,70,104,202
8040,1788,619,582,2456
8042,19,31,74,54
8043,405,286,257,203
8044,2861,9015,2841,1958
8046,7163,11803,11355,14724
8047,3,7,3,4
8048,72,34,52,42
8049,2435,1616,1377,871
8050,4159,3020,6663,7219
8053,0,0,0,0
8054,343,341,255,425
8059,6,20,22,24
8064,2273,930,471,372
8066,15,18,23,20
8067,1,8,11,19
8068,52,36,45,125
8069,31410,27776,20469,26544
8070,331,330,340,427
8071,106,112,226,201
8072,185,152,276,1280
8074,36,21,27,45
8076,880,567,792,1245
8077,2,1,1,3
8078,0,0,0,0
8079,0,0,0,0
8080,34,24,16,22
8081,950,971,591,685
8082,0,0,0,0
8083,23,34,19,31
8084,267,392,644,894
8085,277,215,426,303
8086,3373,3953,1704,2230
8087,46,32,67,53
8088,1119,402,313,419
8089,33,40,58,216
8091,471,541,829,794
8092,100,43,131,114
8093,33,48,72,120
8096,104,105,504,324
8097,285,256,460,902
8099,67,65,49,43
8101,40,24,32,54
8103,54,89,102,124
8104,135,748,305,356
8105,45532,11098,3352,2344
8107,69,79,82,82
8109,38,74,81,131
8110,366,556,523,721
8111,102,128,136,198
8112,922,1149,757,881
8114,479,349,433,1135
8121,404,611,405,763
8131,163,158,204,271
8147,49,80,82,475
8150,1498,1349,1481,2606
8155,727,716,715,1387
8163,731,396,361,445
8171,4361,15148,6598,2989
8176,44,29,78,78
8182,32,40,43,55
8183,504,494,588,1292
8199,0,0,0,0
8201,66,44,41,71
8210,1525,579,291,287
8213,174,161,212,307
8215,320,805,1126,1635
8222,2609,3035,4926,6603
8227,1813,1214,1276,425
8234,783,1099,2193,1011
8240,40,27,27,25
8249,6250,1630,668,973
8255,1542,1080,2282,1636
8261,903,1388,1735,3313
8266,0,0,0,0
8271,453,277,144,217
8277,37,42,65,74
8279,73,39,83,69
8284,55,31,44,37
8287,0,0,0,0
8289,1452,1045,543,626
8291,0,2,2,6
8299,1788,2372,1409,1727
8341,467,830,2300,1015
8342,0,26,10,8
8349,181,195,323,603
8354,14,15,29,46
8358,16235,18080,6403,8921
8367,65,119,88,48
8374,72,50,40,29
8383,84,80,101,226
8390,361,722,494,392
8401,142,154,235,715
8403,416,423,995,804
8404,64,54,63,86
8406,0,0,0,0
8409,105,163,91,84
8410,11,4,7,15
8411,70,138,147,232
8415,327,310,586,677
8416,9,9,7,10
8418,4,4,6,11
8420,1525,508,308,284
8421,153,101,130,288
8422,95,142,191,216
8423,0,0,1,1
8424,2,6,3,5
8426,31,42,57,276
8427,0,0,0,0
8429,905,432,1099,731
8431,52,49,73,116
8432,75,75,104,84
8433,396,122,86,193
8435,11,16,15,20
8436,1367,2412,4777,2887
8437,19,13,16,17
8438,25,23,19,30
8440,2148,2676,1249,1629
8442,63,96,144,176
8443,26,34,208,111
8444,11,15,9,16
8446,34,42,51,65
8450,226,230,225,336
8454,867,1425,868,1045
8455,7,8,6,3
8462,119,49,41,66
8463,66,68,126,111
8464,306,383,409,486
8466,23,26,24,25
8467,22,14,44,67
8472,3,2,3,3
8473,18,40,32,36
8476,445,380,263,141
8477,74,111,92,77
8478,2198,2498,3542,4883
8480,0,0,0,14
8481,11,8,10,12
8482,2,5,9,12
8488,0,1,4,9
8489,10,15,27,57
8497,0,0,0,0
8499,24,16,22,39
8705,0,0,0,0
8905,205,99,60,52
8906,30,199,53,20
8908,33,32,23,34
8913,0,0,0,0
8916,693,712,915,2827
8917,5,3,2,3
8921,0,1,2,5
8923,8,10,9,8
8924,425,199,207,328
8925,0,0,0,0
8926,323,381,448,1203
8927,704,351,318,323
8928,429,501,233,195
8929,7,17,12,52
8930,181,94,348,161
8931,168,205,176,205
8932,323,435,927,785
8933,921,3089,6409,9265
8934,0,0,0,0
8935,56,258,188,94
8936,257,427,580,684
8937,36,54,25,25
8938,2353,1136,604,735
8940,173,176,170,170
8941,25,21,18,30
8942,31,82,92,145
8996,11275,13666,15897,17554
9101,0,0,0,0
9102,0,0,0,0
9103,587,1325,1464,1511
9104,0,0,0,0
9105,1699,2037,1622,2701
9106,0,0,0,0
9110,2,30,34,40
9136,145,107,150,317
9151,0,0,0,0
9157,0,0,0,0
9188,0,0,0,0
9802,1418,3239,2909,2717
9902,183,294,205,528
9904,5687,5866,8274,12904
9905,25,34,31,41
9906,23,35,47,34
9907,1458,1658,2037,3130
9908,45,76,60,66
9910,1335,932,1849,1317
9911,227,119,92,177
9912,21,33,45,73
9914,250,304,712,791
9915,0,0,0,0
9917,307,191,226,304
9918,0,12,8,7
9919,1138,1315,5534,6494
9921,1138,800,1125,1001
9922,0,0,0,0
9924,129,174,114,167
9925,159,95,88,121
9926,0,1,3,6
9927,96,72,95,114
9928,643,192,185,534
9929,38,32,30,132
9930,54,45,40,44
9931,9,3,2,3
9933,3365,1999,1709,3530
9934,108,158,204,366
9935,40,37,89,107
9937,15,20,25,24
9938,791,902,1794,1339
9939,434,619,1135,1148
9940,757,293,384,293
9941,608,828,630,834
9942,312,326,336,683
9943,29,28,27,58
9944,41,47,91,93
9945,4213,3666,4746,6496
9946,23,29,36,44
9949,30,40,48,28
9950,2,6,6,5
9951,74,53,102,92
9955,954,2585,983,672
9958,5000,4124,4486,4172
9960,28,26,40,57
9962,8741,2321,1187,610
