id,yVolume,ma5,ma20,ma60
4746,4181,4521,5990,5656
4747,630,1654,2116,1178
4754,5,8,10,11
4755,2203,894,547,1143
4760,141,76,34,34
4762,0,0,0,0
4763,15842,15563,11263,5703
4764,4,17,352,231
4766,53,73,39,49
4767,3,2,2,4
4768,3008,2462,1196,1690
4770,2122,1776,1487,1506
4801,0,0,0,0
4803,0,0,0,0
4804,361,256,246,445
4806,1,2,4,10
4807,30,9,7,12
4903,144,94,101,99
4904,4801,7095,4336,4966
4905,4,3,2,3
4906,3556,1793,1368,1861
4907,156,78,85,62
4908,279,155,163,314
4909,271,140,124,178
4911,25,28,88,85
4912,159,70,51,61
4915,5253,3480,2413,6389
4916,1108,677,650,1630
4919,25602,9659,5821,9117
4923,172,67,46,79
4924,99,144,429,438
4927,838,693,531,1850
4930,300,274,135,103
4931,6593,4279,3637,16668
4933,27,49,26,21
4934,1767,1744,1008,903
4935,124,146,102,186
4938,2990,5065,3148,5484
4939,533,162,150,118
4942,206,163,111,98
4943,295,293,541,436
4944,4,6,22,21
4945,76,29,25,33
4946,92,73,94,122
4947,0,0,0,0
4950,1304,1020,1312,897
4951,131,80,77,216
4952,658,338,213,281
4953,250,308,198,408
4956,252,143,103,119
4958,3299,3220,3113,4854
4960,3933,1710,1103,1320
4961,3722,6388,9083,6547
4965,0,0,0,0
4966,742,861,906,1485
4967,396,209,183,177
4968,5254,3874,5908,5226
4971,60,59,85,75
4972,16,18,19,21
4973,102,90,103,282
4974,1164,1394,992,504
4976,708,462,243,465
4977,4711,6713,4987,4705
4979,16670,22750,13994,11395
4984,0,0,0,0
4987,23,25,17,18
4989,666,388,554,381
4991,33,22,18,32
4994,88,58,108,94
4995,39,41,21,73
4999,53,35,23,27
5007,19,97,40,58
5009,29992,13674,11396,15083
5011,1869,625,432,564
5013,12,12,8,9
5014,4204,3531,3986,3243
5015,508,300,348,797
5016,15,7,7,9
5017,0,0,0,0
5102,0,0,0,0
5201,12,6,11,62
5202,39,23,98,50
5203,105,96,77,136
5204,0,0,0,0
5205,0,5,5,13
5206,24,36,61,83
5207,0,0,0,0
5209,52,27,18,17
5210,58,48,68,112
5211,98,52,85,112
5212,30,35,37,30
5213,63,55,75,113
5215,122,80,74,452
5220,28,22,15,26
5222,549,470,339,532
5223,38,32,21,31
5225,396,365,662,2143
5227,567,447,382,1022
5228,46,28,23,115
5230,48,32,37,58
5234,339,181,108,135
5236,243,131,108,144
5243,1292,1338,751,1538
5244,26,22,27,83
5245,239,224,176,232
5251,640,416,611,2924
5255,0,0,0,0
5258,40799,17002,6552,8512
5259,0,0,0,0
5261,0,0,0,0
5263,668,1819,1324,659
5264,0,0,0,0
5266,0,0,0,0
5269,1724,1206,1037,1207
5272,367,587,372,368
5274,538,427,415,540
5276,14,11,5,17
5278,6,6,112,65
5280,0,0,0,0
5281,7,42,63,45
5283,56,54,58,55
5284,2128,3669,2542,2111
5285,2337,803,286,279
5287,29,30,18,36
5288,134,76,98,144
5289,649,281,137,203
5291,95,126,78,81
5299,698,399,292,433
5301,24,21,18,45
5302,91,70,62,120
5304,0,0,0,0
5305,0,0,0,0
5306,207,171,110,147
5309,6389,2763,1698,3516
5310,2,17,19,15
5312,35,60,34,23
5314,3,7,10,150
5315,1145,553,258,334
5317,0,0,0,0
5318,0,0,0,0
5321,4358,5662,3592,1372
5324,10,29,25,23
5326,0,0,0,0
5328,376,142,112,150
5340,877,857,789,283
5344,72,79,104,187
5345,2,4,10,14
5346,0,0,0,0
5347,11770,15247,10618,8991
5348,25,21,13,11
5349,0,0,0,0
5351,10471,5980,6168,9895
5353,767,501,962,1981
5355,281,146,90,95
5356,86,56,32,50
5364,38,20,15,24
5371,2021,1558,2685,2836
5376,0,0,0,0
5381,6,89,50,48
5383,34,18,20,18
5384,0,0,0,0
5386,253,715,543,795
5387,0,0,0,0
5388,4976,2536,1999,4207
5392,1027,277,137,486
5395,0,0,0,0
5398,55,30,14,14
5403,76,70,87,63
5410,675,411,516,2633
5414,0,0,0,0
5425,31829,19713,8778,12661
5426,334,282,353,495
5432,4,10,12,19
5434,437,335,235,293
5438,121,83,31,27
5439,1081,606,259,204
5443,461,558,525,752
5450,114,38,42,50
5452,49,69,60,139
5455,0,0,1,1
5457,552,510,616,1284
5460,19,18,30,41
5464,85,105,164,203
5465,205,151,139,216
5466,0,0,0,0
5467,0,0,0,0
5468,35,31,29,62
5469,1258,824,590,1328
5471,1368,610,520,958
5474,61,46,24,42
5475,255,321,646,853
5478,122,120,251,169
5480,0,0,0,0
5481,18,22,28,35
5483,4978,4263,3572,4376
5484,89,35,30,38
5487,230,48,13,7
5488,112,296,188,516
5489,37,27,34,243
5490,88,51,45,64
5491,0,0,0,0
5492,0,0,0,0
5493,25,14,14,41
5498,219,207,425,526
5501,0,0,0,0
5505,0,0,0,0
5506,0,0,0,0
5508,174,187,163,117
5511,33,30,33,30
5512,134,214,323,268
5514,2,6,10,28
5515,124,107,80,79
5516,49,66,139,88
5519,126,138,140,185
5520,2,2,2,2
5521,387,269,282,394
5522,349,469,485,967
5523,7,27,24,27
5525,36,48,45,45
5529,46,280,90,72
5530,203,213,323,306
5531,247,256,175,217
5533,113,109,111,130
5534,306,225,210,176
5536,1544,808,384,330
5538,27,33,17,37
5543,30,98,27,13
5546,104,49,30,45
5601,0,19,15,8
5603,256,296,319,430
5604,9,23,17,16
5605,0,0,0,0
5607,624,653,478,689
5608,3498,3291,4421,9852
5609,322,287,190,288
5701,45,202,220,182
5703,53,40,55,145
5704,365,296,547,709
5706,1296,749,1457,1855
5810,0,0,0,0
5818,0,0,0,0
5820,0,0,0,1189
5854,0,0,0,0
5864,108,64,52,61
5871,7176,7667,4964,6064
5876,3954,6030,3970,5664
5878,0,5,3,2
5880,8367,18167,11268,11044
5902,31,17,21,49
5903,74,57,52,777
5904,336,580,715,751
5905,764,1365,2089,1045
5906,11,14,31,13
5907,1738,1355,755,647
6005,2307,2151,1752,2098
6008,0,0,0,0
6012,0,0,0,0
6015,1051,1351,797,968
6016,428,317,256,346
6020,6,11,9,9
6021,34,987,427,307
6022,0,0,0,0
6023,70,94,56,42
6024,175,138,153,147
6026,825,844,579,703
6101,80,114,59,85
6103,13,5,2,2
6104,6327,4819,4530,8586
6105,0,0,0,0
6107,0,0,0,0
6108,99,75,61,65
6109,1683,1260,1294,3006
6110,0,0,0,0
6111,1779,1513,4161,2755
6112,48,88,73,83
6113,192,247,240,1043
6114,50,128,79,276
6115,288,169,88,86
6116,23262,19329,8602,7973
6117,76,79,66,254
6118,4049,2844,5190,6430
6119,0,0,0,0
6120,632,910,607,635
6121,481,505,324,516
6122,1008,1055,1468,781
6123,81,102,83,78
6124,167,140,676,495
6125,1966,1938,1270,2232
6126,316,167,128,148
6127,363,209,177,347
6128,242,114,118,98
6129,8131,3247,2290,3771
6130,32,41,23,32
6131,0,0,0,0
6133,2752,1864,4434,11576
6134,60,76,158,247
6135,0,0,0,0
6136,95,90,81,76
6138,1618,1707,1303,1804
6139,2170,2175,2572,2067
6140,78,31,56,234
6141,42,39,43,124
6142,928,694,858,952
6143,4214,2427,2997,3029
6144,2,6,5,6
6145,0,0,0,0
6146,260,268,265,391
6147,3297,1752,1525,1701
6148,118,111,383,149
6149,0,0,0,0
6150,3229,4536,3271,4199
6151,32,39,30,27
6152,406,414,229,506
6153,3138,2798,2551,9482
6154,22,22,21,18
6155,429,1060,462,401
6156,554,232,191,876
6158,54,39,22,64
6159,0,0,0,0
6160,47,103,233,398
6161,229,113,81,110
6163,541,1001,542,400
6164,236,180,204,374
6165,433,187,86,131
6166,271,119,106,94
6167,858,612,473,562
6168,327,306,199,354
6169,14,27,36,45
6170,198,106,104,192
6171,35,23,17,17
6172,0,0,0,0
6173,1628,548,260,313
6174,77,80,67,147
6175,1379,730,364,325
6176,2240,2323,1831,2048
6177,328,371,544,363
6179,43,54,88,149
6180,4851,5834,4887,2428
6182,7029,5449,3556,4606
6183,34,57,39,42
6184,14,30,28,42
6185,131,83,238,207
6186,592,456,975,848
6187,597,451,394,956
6188,1645,2145,1265,923
6189,333,335,204,165
6190,994,681,744,1001
6191,1458,853,525,1136
6192,59,106,110,99
6194,4,20,21,37
6195,69,72,39,56
6196,2642,1078,728,1226
6197,1290,534,412,304
6198,19,5,7,26
6199,47,62,42,33
6201,1,7,6,7
6202,7421,2257,1273,1674
6203,42,45,50,49
6204,1,11,17,23
6205,4387,2557,1110,2045
6206,369,229,219,360
6207,158,79,93,82
6208,64,88,57,66
6209,356,218,188,434
6210,6,14,7,11
6211,0,0,0,0
6212,0,1,401,203
6213,4870,3915,1793,3365
6214,191,265,331,414
6215,949,831,1483,585
6216,179,107,103,191
6217,1381,1074,688,2035
6218,22,32,38,36
6219,150,195,153,262
6220,613,452,1036,1674
6221,14,23,16,18
6222,0,5,7,13
6223,2219,2276,2373,3495
6224,183,126,128,175
6225,14,12,29,33
6226,318,270,240,608
6227,247,446,298,222
6228,121,103,77,82
6229,55,52,44,84
6230,68,51,33,74
6231,307,644,577,696
6232,0,0,0,0
6233,621,376,668,619
6234,1006,586,1456,1480
6235,4027,4865,4197,6261
6236,0,1,0,1
6237,566,527,615,968
6238,0,0,0,0
6239,9587,3430,2072,3067
6240,36,49,78,66
6241,60,53,55,128
6242,41,65,167,102
6243,469,183,135,298
6244,9016,4488,4428,4494
6245,2689,5149,5638,6611
6246,17,27,24,26
6247,44,22,8,30
6248,311,188,181,256
6250,0,0,0,0
6251,0,0,0,0
6255,0,0,0,0
6257,2479,1514,916,1258
6259,19,73,34,37
6261,268,151,112,158
6263,35,49,44,68
6264,24,37,34,58
6265,496,177,166,318
6266,592,551,563,839
6269,1164,886,743,2001
6270,64,55,45,62
6271,4464,2556,1605,1762
6274,7460,5818,3823,4618
6275,248,188,99,127
6276,93,102,415,255
6277,57,75,41,48
6278,4074,2054,1164,1440
6279,2909,2386,1606,2957
6280,0,0,0,0
6281,33,19,17,19
6282,49123,30884,9531,5953
6283,319,233,171,453
6284,1320,565,417,585
6285,6805,3424,3105,6661
6286,0,0,0,0
6287,3,3,4,7
6288,446,378,503,913
6289,0,0,0,0
6290,2485,1310,708,1387
6291,3,3,6,8
6292,25,25,29,31
6294,29,26,25,40
6298,0,0,0,0
6402,0,0,0,0
6404,21,10,7,57
6405,15,16,25,29
6409,221,252,147,161
6411,1037,602,448,572
6412,191,224,159,203
6414,886,735,914,780
6415,4166,4078,2399,2581
6416,131,138,112,261
6417,3,34,19,16
6418,20,11,13,27
6419,21,9,10,34
6422,0,0,0,0
6425,14,19,50,28
6426,131,126,147,292
6431,24,19,29,77
6432,77,46,43,184
6435,700,236,161,217
6438,314,217,212,262
6441,1812,666,769,683
6442,366,339,251,885
6443,31512,19138,17311,17593
6446,817,1271,1157,1828
6449,32,21,19,25
6451,293,417,423,474
6452,0,0,0,0
6456,1534,1246,1593,2147
6457,295,132,120,251
6461,452,409,764,2205
6462,631,240,135,124
6464,29,71,129,76
6465,43,38,39,53
6469,306,440,430,407
6470,506,397,308,826
6472,1897,2400,3612,4212
6477,1913,1295,1706,3030
6482,1,4,4,3
6485,954,386,353,803
6486,72,54,102,52
6488,1567,3101,2102,2908
6491,1350,1201,937,982
6492,200,203,222,579
6494,2161,523,243,330
6496,8,8,13,13
6497,0,0,0,0
6499,139,86,76,177
6504,74,49,76,88
6505,3410,3826,2122,2260
6506,66,85,51,49
6508,428,223,179,432
6509,971,776,1540,1424
6510,448,273,169,337
6512,7,16,12,47
6514,43,40,29,47
6515,467,532,573,739
6516,112,50,37,30
6517,177,274,873,681
6523,201,211,506,552
6525,188,142,102,111
6527,65,164,79,132
6530,67,64,76,91
6531,7309,4238,2822,5555
6532,336,252,245,1045
6533,4008,3361,4536,5421
6535,943,755,974,491
6538,73,68,58,102
6541,766,917,494,1078
6542,6,4,2,3
6546,594,355,261,792
6547,1698,1957,3142,4202
6548,1381,674,421,597
6550,7338,5694,4283,10163
6552,70,97,82,67
6554,0,0,0,0
6556,49,31,53,133
6558,153,172,215,691
6560,30,26,29,35
6561,80,46,33,24
6568,450,486,466,811
6569,19,9,14,14
6570,236,243,190,451
6573,76,62,52,110
6574,5,10,6,4
6576,575,456,279,424
6577,5,3,8,11
6578,214,224,1387,690
6579,79,63,80,108
6581,56,49,61,81
6582,455,187,224,224
6585,223,146,297,198
6588,14,12,8,14
6589,3269,3285,4542,9122
6590,0,5,15,9
6591,213,182,110,113
6592,505,350,336,313
6593,47,41,35,52
6594,29,43,60,55
6596,14,28,22,24
6598,185,118,467,427
6603,1677,901,772,1138
6605,816,568,494,617
6609,1191,2604,2049,892
6612,1735,1873,558,215
6613,187,148,123,111
6615,4,9,14,14
6616,17,18,25,56
6624,30,21,13,12
6625,64,162,336,337
6629,4,2,11,5
6640,57,52,20,14
6641,17,5,4,5
6642,54,74,53,101
6643,2084,2301,3389,3629
6649,685,643,301,229
6651,175,60,48,129
6654,18,10,8,10
6655,12,10,8,8
6661,13,17,9,11
6662,15,7,12,16
6664,76,121,161,226
6666,462,298,571,592
6667,250,120,78,188
6668,86,117,146,307
6669,1369,1407,1162,1408
6670,391,430,493,468
6671,42,22,11,10
6672,802,541,352,468
6674,19,20,22,16
6679,1849,1654,1187,1083
6680,6,5,5,10
6683,231,178,117,296
6684,95,53,47,108
6689,961,1141,815,482
6690,25,20,24,25
6691,161,155,103,132
6693,70,36,38,63
6695,967,362,259,803
6697,3,3,2,5
6698,30,45,32,51
6702,0,0,0,0
6703,59,52,69,101
6706,529,458,321,773
6708,356,455,476,159
6712,1303,911,1478,1865
6715,203,213,265,369
6716,84,23,9,9
6719,3815,3822,2567,2760
6721,14,14,11,12
6727,71,58,73,114
6728,13,21,20,21
6732,1461,687,232,181
6733,132,112,87,88
6735,2,8,8,12
6741,1824,2699,3877,2273
6743,182,124,77,137
6747,116,107,59,72
6751,19,27,19,19
6752,52,61,70,41
6754,126,71,85,185
6756,472,466,343,690
6761,64,29,16,28
6762,4,7,4,4
6763,96,242,186,82
6767,219,102,80,70
6768,492,356,585,960
6770,30831,31323,20368,20858
6776,52,46,34,39
6781,1082,1119,910,1410
6782,574,1009,608,634
6788,2800,4204,1619,1059
6789,1797,1467,1369,2044
6790,48,89,67,56
6791,13,17,14,64
6792,101,69,75,76
6796,390,130,62,138
6799,1527,411,151,196
6803,12,21,27,21
6804,15,16,15,50
6806,3821,3773,8694,5118
6807,7,15,9,14
6811,14,16,39,55
6823,7,10,10,24
6829,131,129,114,323
6830,363,583,206,166
6834,71,44,27,41
6835,98,64,100,246
6843,75,71,72,192
6854,48,41,56,79
6855,54,33,18,23
6859,339,187,112,151
6865,50,85,72,24
6874,171,393,153,104
7402,6,6,11,11
7556,12,12,5,5
8008,0,0,0,0
8011,168,139,128,289
8016,4164,3312,1748,1765
8021,114,126,255,420
8024,232,183,100,167
8027,153,210,185,281
8028,3640,1967,2076,4909
8032,27,21,20,33
8033,8471,3580,3680,7243
8034,69,45,74,102
8038,2763,2071,1004,694
8039,81,124,83,146
8040,1043,676,514,1989
8042,12,16,75,53
8043,209,173,335,233
8044,6423,3632,4120,2409
8046,13454,8635,8564,13289
8047,4,15,7,5
8048,55,76,58,50
8049,1057,1020,1331,994
8050,6215,4033,4234,7227
8053,0,0,0,0
8054,338,213,241,402
8059,20,49,26,28
8064,403,335,462,397
8066,10,13,19,20
8067,31,18,11,19
8068,54,44,36,106
8069,21917,21390,19226,26234
8070,1125,553,365,415
8071,116,224,137,197
8072,151,168,183,1288
8074,67,395,113,74
8076,951,835,672,1283
8077,29,15,6,4
8078,0,0,0,0
8079,0,0,0,0
8080,19,11,18,23
8081,720,892,817,733
8082,0,0,0,0
8083,13,15,21,30
8084,141,242,357,775
8085,234,434,212,322
8086,2843,4244,2548,2496
8087,51,117,122,72
8088,811,566,421,501
8089,80,32,39,201
8091,1638,721,548,853
8092,14,44,52,117
8093,21,19,38,112
8096,312,225,195,323
8097,459,508,517,946
8099,29,16,40,39
8101,16,20,28,49
8103,166,100,104,122
8104,252,153,294,356
8105,11456,8149,5548,3070
8107,163,72,78,81
8109,160,131,85,134
8110,1432,1763,770,816
8111,266,187,130,197
8112,961,1001,787,896
8114,370,412,363,1007
8121,3583,2271,882,923
8131,297,290,193,242
8147,123,104,75,328
8150,3570,2960,1797,2219
8155,1226,2379,1057,1550
8163,298,386,330,447
8171,9333,6598,7294,3731
8176,91,65,39,76
8182,100,62,49,59
8183,1916,1113,612,1258
8199,0,0,0,0
8201,142,80,47,70
8210,1889,2249,855,475
8213,414,364,221,293
8215,2041,1696,924,1628
8222,9393,3662,4021,6742
8227,492,649,1056,518
8234,684,499,805,1050
8240,27,28,27,27
8249,302,336,737,1067
8255,3025,1836,2349,1743
8261,3016,3605,2314,3445
8266,0,0,0,0
8271,689,340,211,204
8277,42,89,76,83
8279,46,29,64,68
8284,52,97,47,46
8287,0,0,0,0
8289,1275,712,602,654
8291,0,0,1,6
8299,1119,1201,1512,1720
8341,362,347,1010,1041
8342,7,5,11,8
8349,281,261,237,518
8354,39,22,19,45
8358,23272,16449,10332,10270
8367,32,45,76,50
8374,25,28,40,29
8383,197,146,94,231
8390,231,402,386,431
8401,149,212,200,659
8403,503,635,563,815
8404,60,80,55,66
8406,0,0,0,0
8409,120,73,85,77
8410,17,5,6,15
8411,45,72,125,230
8415,279,279,269,674
8416,19,9,8,10
8418,10,6,4,9
8420,398,822,803,472
8421,326,1047,436,394
8422,174,152,151,190
8423,0,1,1,1
8424,1,3,4,5
8426,11,27,35,172
8427,0,0,0,0
8429,2057,1516,935,847
8431,30,70,70,102
8432,25,29,49,83
8433,96,127,94,201
8435,8,11,15,20
8436,1970,2806,3325,3094
8437,14,20,16,16
8438,29,37,25,29
8440,425,844,1168,1676
8442,664,223,184,161
8443,57,117,52,116
8444,8,8,9,12
8446,51,39,36,66
8450,136,107,149,341
8454,718,1114,1153,1103
8455,3,6,6,3
8462,59,107,53,69
8463,134,118,83,119
8464,373,670,421,485
8466,38,31,27,24
8467,42,29,22,61
8472,5,4,3,3
8473,12,40,28,37
8476,1186,805,441,204
8477,37,98,81,88
8478,11049,9229,4222,5173
8480,0,0,0,12
8481,12,11,8,12
8482,175,40,23,17
8488,38,19,6,10
8489,101,155,64,56
8497,0,0,0,0
8499,53,33,21,37
8705,0,0,0,0
8905,43,42,64,55
8906,25,27,66,24
8908,55,40,28,34
8913,0,0,0,0
8916,643,555,768,2370
8917,2,3,3,3
8921,7,2,1,3
8923,69,89,32,16
8924,392,248,213,339
8925,0,0,0,0
8926,567,649,506,1177
8927,156,277,283,325
8928,122,103,218,198
8929,9,17,16,54
8930,209,152,147,177
8931,350,301,200,237
8932,257,411,636,747
8933,1647,2790,4641,7726
8934,0,0,0,0
8935,359,106,181,102
8936,1162,862,635,721
8937,28,16,25,26
8938,764,544,676,740
8940,364,197,151,178
8941,40,26,22,32
8942,141,120,93,141
8996,26820,25702,18976,18418
9101,0,0,0,0
9102,0,0,0,0
9103,585,774,906,1282
9104,0,0,0,0
9105,8875,4283,2765,2744
9106,0,0,0,0
9110,44,24,33,37
9136,216,160,217,345
9151,0,0,0,0
9157,0,0,0,0
9188,0,0,0,0
9802,2837,2620,2526,2247
9902,98,78,148,530
9904,11081,11309,7869,13287
9905,94,64,39,43
9906,19,17,45,34
9907,2178,2259,1851,2936
9908,127,104,76,65
9910,944,1985,1454,1394
9911,92,90,80,130
9912,68,114,76,84
9914,1051,1263,641,809
9915,0,0,0,0
9917,125,235,197,261
9918,0,3,6,6
9919,800,807,2310,5997
9921,913,1292,824,1042
9922,0,0,0,0
9924,189,124,116,118
9925,91,123,103,116
9926,2,5,2,5
9927,137,80,78,113
9928,598,241,250,508
9929,202,87,44,50
9930,58,76,47,43
9931,1,3,3,3
9933,1222,1412,1485,3379
9934,204,331,180,372
9935,58,56,58,98
9937,51,32,20,23
9938,1676,2102,1808,1427
9939,1574,1365,942,1053
9940,165,245,291,259
9941,1976,1297,1020,898
9942,524,326,288,541
9943,132,73,106,77
9944,71,63,60,92
9945,4157,6927,4671,5963
9946,49,49,32,45
9949,40,73,87,38
9950,3,9,6,6
9951,90,86,72,87
9955,290,1306,1237,785
9958,9828,5015,4645,3999
9960,34,18,101,80
9962,1558,1057,1300,758
