id,yVolume,ma5,ma20,ma60
2328,7719,2936,2503,4747
2329,4211,1570,1314,2516
2330,79212,75540,36533,40598
2331,1345,941,855,1733
2332,1425,1659,3049,2408
2336,0,0,0,0
2337,9041,6629,7088,11394
2338,5951,10841,9044,10619
2340,3811,1830,1095,2673
2341,0,0,0,0
2342,1050,788,670,1699
2344,16239,14374,11582,14108
2345,5733,3552,2809,2757
2347,6577,4081,3498,4990
2348,126,70,61,101
2349,2254,1552,996,1145
2350,0,0,0,0
2351,6391,2498,1363,1924
2352,6802,3820,3898,4638
2353,16332,9581,6550,9658
2354,8356,5884,3370,3278
2355,598,443,351,885
2356,11271,8065,7153,10558
2357,3068,2232,1708,2769
2358,9662,10179,6407,3993
2359,1931,1595,2860,2840
2360,1434,1171,921,1210
2361,0,0,0,0
2362,351,214,134,155
2363,2276,1629,2029,2264
2364,246,367,411,2382
2365,366,1059,400,297
2367,3798,2838,3092,9281
2368,8429,5571,5887,8239
2369,1596,669,471,856
2371,5912,4107,4644,8105
2373,111,119,96,77
2374,327,317,364,624
2375,766,421,355,412
2376,12262,7863,6568,9683
2377,4847,3501,2724,4082
2379,3362,3468,2836,4292
2380,1287,987,807,1096
2381,0,0,0,0
2382,9043,7052,6692,8416
2383,4262,3020,1995,3304
2384,0,0,0,0
2385,1742,1282,1243,1681
2387,224,220,285,625
2388,6329,5009,7271,19320
2390,746,474,709,1103
2391,0,0,0,0
2392,2008,1206,713,1600
2393,830,587,422,918
2395,1363,1226,640,900
2396,0,0,0,0
2397,27,43,89,46
2399,1312,2978,1906,3535
2401,1311,1136,1044,1567
2402,1236,1473,1638,4961
2403,0,0,0,0
2404,1529,1314,995,821
2405,1028,952,732,1836
2406,5826,1839,1205,2264
2408,14748,12179,8408,9958
2409,55184,38338,34733,43207
2410,0,0,0,0
2411,0,0,0,0
2412,17598,14366,8272,8806
2413,770,769,1307,3894
2414,160,73,52,93
2415,1052,395,164,137
2417,267,283,275,790
2418,0,0,0,0
2419,1580,1384,3570,3476
2420,91,97,69,92
2421,876,720,914,2210
2423,89,109,133,138
2424,34,26,82,59
2425,572,1031,1916,1756
2426,298,279,268,360
2427,74,110,123,237
2428,1039,1663,1204,589
2429,8,20,16,21
2430,110,89,130,96
2431,85,179,187,152
2432,0,0,0,0
2433,18,19,15,18
2434,6,42,43,38
2436,4677,2616,1541,2700
2437,0,0,0,0
2438,22,609,222,96
2439,641,477,399,999
2440,73,66,64,121
2441,2844,1301,1782,2212
2442,152,562,372,605
2443,26,93,66,96
2444,5006,3289,2896,2872
2446,0,0,0,0
2447,0,0,0,0
2448,0,0,0,0
2449,4975,4367,3244,4758
2450,61,63,66,67
2451,331,328,235,310
2452,0,0,0,0
2453,64,85,91,75
2454,13096,10007,6297,7120
2455,6628,4990,4458,3808
2456,0,0,0,0
2457,2348,2154,3335,6539
2458,2950,1533,1719,2163
2459,42,50,46,54
2460,417,199,281,702
2461,231,482,213,240
2462,200,458,503,465
2463,0,0,0,0
2464,208,163,136,351
2465,5298,9156,5498,6902
2466,20,51,58,66
2467,53,57,51,78
2468,1228,5158,3433,6796
2469,0,0,0,0
2471,276,165,198,161
2472,330,268,283,281
2473,0,0,0,0
2474,1936,2112,1806,3744
2475,0,0,0,0
2476,1511,690,468,1175
2477,30,37,44,106
2478,138,96,66,112
2479,0,0,0,0
2480,111,178,198,142
2481,5332,3380,2300,3613
2482,29160,10079,5093,4240
2483,119,118,121,316
2484,1179,833,720,2087
2485,570,556,601,916
2486,2637,1418,1822,4534
2488,20,61,68,173
2489,1736,1066,973,2491
2491,13,98,130,134
2492,3672,1853,1343,1844
2493,159,208,165,130
2494,0,0,0,0
2495,942,1819,3202,4863
2496,5,8,9,18
2497,2399,1645,1276,4461
2498,28389,18593,19166,24264
2499,0,0,0,0
2501,445,449,627,729
2504,1538,1360,1087,1537
2505,151,204,143,146
2506,445,291,287,282
2509,40,40,32,36
2511,786,646,858,616
2514,82,119,125,178
2515,1904,1605,1570,2132
2516,118,113,148,161
2520,593,550,577,811
2524,26,14,23,25
2526,0,0,0,0
2527,123,118,85,100
2528,15,249,191,315
2530,747,478,437,1068
2534,368,580,1150,1115
2535,258,231,204,247
2536,215,194,90,131
2537,233,357,383,571
2538,188,285,563,462
2539,199,316,186,330
2540,781,914,377,338
2542,4945,3759,4257,6208
2543,126,69,87,95
2545,178,251,160,191
2546,101,111,114,88
2547,397,287,322,506
2548,451,418,295,327
2596,44,71,47,44
2597,76,70,106,128
2601,1676,1374,1712,1927
2603,13805,16586,22665,29085
2605,4885,2254,3738,3674
2606,5202,4878,6368,8751
2607,3379,2576,3282,3542
2608,241,227,400,330
2609,26798,25340,35445,42436
2610,27025,29383,35649,47883
2611,384,432,1256,1108
2612,550,482,2761,1450
2613,734,326,817,727
2614,3593,4303,5562,6636
2615,11271,12403,24034,20396
2616,1005,556,282,238
2617,1320,854,1459,1337
2618,41846,39280,34585,43709
2628,0,0,0,0
2630,44,34,32,55
2633,6467,5278,3434,3660
2634,4697,4626,8268,11803
2636,1049,706,1313,1728
2637,3800,3304,7651,9612
2640,22,51,46,47
2641,923,998,5065,3902
2642,165,334,805,570
2643,24,33,41,63
2701,135,239,111,161
2702,273,305,382,618
2704,54,90,163,141
2705,239,276,214,244
2706,333,168,147,178
2707,916,1498,1842,1504
2712,5,10,11,12
2718,6,6,4,4
2719,3,8,18,30
2722,24,22,72,99
2723,1353,1335,2438,1852
2724,1,1,1,1
2726,111,37,124,86
2727,2252,1314,1115,1033
2729,350,142,126,91
2731,1166,922,2107,2535
2732,1363,3605,1992,1254
2734,89,131,193,193
2736,305,523,1119,1102
2739,76,76,101,87
2740,0,0,1,2
2743,640,610,1612,1690
2745,60,44,88,110
2748,2315,4070,4653,2042
2752,19,59,49,31
2753,944,1059,1342,1219
2754,399,877,744,989
2755,16,15,13,15
2756,22,27,40,46
2801,6659,7939,4821,6251
2809,3561,2114,2618,3347
2812,7738,7892,4904,4023
2816,52,66,36,56
2820,814,499,363,450
2823,0,0,0,0
2827,0,0,0,0
2832,94,126,94,119
2833,0,0,0,0
2834,22491,23034,17977,35113
2836,542,497,385,343
2837,0,0,0,0
2838,1224,879,645,1053
2841,0,0,0,0
2845,6958,4770,3910,4006
2847,0,0,0,0
2849,1,35,44,48
2850,376,177,157,287
2851,1508,3487,5764,2595
2852,243,282,254,231
2854,0,0,0,0
2855,984,616,459,630
2856,0,0,0,0
2867,14987,9704,8819,16113
2880,23227,18766,10837,10191
2881,23917,20441,12212,14481
2882,34055,32178,29954,28452
2883,44610,37243,20978,29872
2884,39255,34824,19701,22645
2885,28366,25952,16681,21025
2886,22827,21063,13666,17162
2887,31517,25730,14416,15565
2888,36645,34373,23953,26563
2889,9696,12600,7866,8816
2890,38187,28509,20670,28896
2891,48727,42056,28011,37153
2892,53849,30403,17298,15724
2897,4520,5425,3953,2455
2901,15,13,10,20
2903,1357,1525,1601,1152
2904,29,35,21,30
2905,239,204,176,343
2906,781,522,1276,1765
2908,107,134,95,92
2910,18,16,18,23
2911,724,311,317,416
2912,3546,2499,1352,1333
2913,976,683,642,1922
2915,4682,3403,3457,6032
2916,214,463,449,169
2921,0,0,0,0
2923,10,7,13,12
2924,28,12,12,6
2926,4,13,19,26
2928,0,0,0,0
2929,10152,5478,5901,4342
2936,0,0,0,0
2937,11,20,15,14
2939,283,91,63,246
2945,7,5,6,18
2947,10,3,4,5
3002,44,44,79,185
3003,472,358,267,454
3004,266,193,492,305
3005,1523,973,680,989
3006,6715,4260,3502,5417
3008,669,1068,596,677
3009,0,0,0,0
3010,322,224,158,162
3011,408,358,636,652
3013,8585,5681,4714,3846
3014,1167,714,753,752
3015,58,46,65,71
3016,819,628,498,954
3017,6157,2894,2393,5646
3018,0,0,0,14
3019,936,495,452,966
3020,0,0,0,0
3021,47,51,88,160
3022,876,1365,1405,2764
3023,780,469,378,462
3024,237,384,395,1059
3025,204,238,341,1793
3026,222,126,124,151
3027,26422,14249,11832,12265
3028,315,256,269,221
3029,236,216,175,179
3030,294,267,260,404
3031,106,100,75,123
3032,66,34,37,62
3033,1169,898,580,809
3034,10440,6092,7389,6675
3035,7808,8099,10086,15657
3036,3089,1308,1065,1621
3037,24953,28334,22617,34698
3038,616,433,477,1085
3040,9,19,14,13
3041,858,588,571,747
3042,2737,1248,973,1019
3043,47,48,76,345
3044,3260,1490,1358,1384
3045,6261,4479,2708,3065
3046,850,630,1196,6555
3047,2398,1878,2711,7191
3048,434,356,267,372
3049,1885,1069,912,1328
3050,348,926,953,1447
3051,740,399,415,847
3052,38,96,93,123
3053,0,0,0,0
3054,3,10,24,18
3055,184,375,150,92
3056,590,518,503,799
3057,114,73,88,117
3058,119,146,132,173
3059,1150,1486,1072,3187
3060,145,123,115,168
3061,0,0,0,0
3062,2188,1535,1592,4687
3063,0,0,0,0
3064,59,30,26,11
3066,47,67,151,149
3067,1,1,2,2
3068,0,0,0,0
3069,0,0,0,0
3071,56,84,79,179
3073,7,8,13,14
3078,545,266,244,328
3079,0,0,0,0
3080,0,0,0,0
3081,6810,2257,1635,4065
3083,448,501,1900,1000
3085,22,20,13,14
3086,18,26,62,93
3087,0,0,0,0
3088,214,214,301,256
3089,36,53,120,153
3090,400,242,248,381
3092,310,214,190,560
3093,505,520,442,263
3094,138,205,258,206
3095,10,8,9,24
3099,0,0,0,0
3105,5030,9226,7009,5494
3114,89,57,65,121
3115,3,6,9,9
3118,1,13,14,18
3122,211,220,158,501
3126,0,0,0,0
3128,1202,2037,2853,9739
3130,10,39,18,13
3131,37,52,56,156
3138,309,226,265,586
3141,6261,2906,3633,3965
3142,0,0,0,0
3144,0,0,0,0
3147,181,109,121,204
3149,839,384,363,1077
3152,333,117,63,95
3162,3000,1862,3083,3157
3163,1724,1210,1367,2611
3164,103,65,192,291
3167,69,35,30,65
3169,602,452,425,869
3171,9,22,23,15
3176,258,139,210,303
3178,627,217,135,222
3188,133,144,157,197
3189,6542,6303,6108,13944
3191,131,41,76,69
3202,214,129,124,229
3205,517,313,270,1222
3206,90,122,136,150
3207,3353,2183,1465,5421
3209,736,872,613,629
3211,269,203,135,143
3213,25,36,22,31
3217,2428,1372,514,612
3218,757,1230,854,791
3219,102,217,109,68
3221,553,301,356,603
3224,671,211,132,340
3226,1,1,26,10
3227,561,327,284,430
3228,1203,1941,1780,2068
3229,56,26,17,36
3230,47,106,72,356
3231,30132,16361,10922,12513
3232,79,102,150,398
3234,293,489,463,830
3236,226,230,288,1291
3252,209,266,698,488
3257,95,84,44,48
3259,461,219,94,50
3260,2089,2129,1470,1700
3264,2460,3214,1989,3752
3265,1245,1554,1283,1565
3266,65,70,46,57
3268,26,28,40,92
3271,0,0,0,0
3272,349,595,1833,3322
3276,5,42,43,69
3284,66,71,188,123
3285,6,38,43,28
3287,43,30,53,267
3288,0,3,8,11
3289,6404,3455,3037,7427
3290,2917,823,748,781
3291,0,0,0,0
3293,1893,2054,2681,1772
3294,95,97,111,169
3296,476,415,313,711
3297,143,184,283,1046
3298,0,0,0,0
3299,0,0,0,0
3303,73,73,78,131
3305,4014,1133,474,599
3306,29,45,61,294
3308,23,43,47,61
3310,169,77,77,79
3311,77,40,24,25
3312,247,172,152,234
3313,35,26,29,50
3315,0,0,0,0
3317,477,368,290,560
3321,119,122,228,156
3322,354,261,325,779
3323,131,99,91,238
3324,1284,649,610,1518
3325,32,63,52,120
3332,6,10,15,25
3338,145,86,94,149
3339,6048,1261,456,259
3346,2098,1355,983,1405
3349,5,5,5,8
3354,23,48,76,135
3356,914,1096,1791,8172
3357,148,169,66,59
3360,217,88,100,74
3362,934,1042,983,2955
3363,161,127,103,334
3367,0,0,0,0
3369,0,0,0,0
3372,278,195,173,390
3373,202,108,378,370
3374,1698,2844,1598,2341
3376,453,257,196,260
3379,27,39,41,36
3380,2379,1038,1524,2228
3383,0,0,0,0
3388,14,19,23,33
3389,0,0,0,0
3390,103,103,111,276
3402,149,97,119,282
3406,1813,2386,2214,3359
3413,499,376,314,547
3416,66,45,43,100
3419,610,728,828,3437
3426,3,2,1,1
3428,0,0,0,0
3430,74,135,126,209
3431,0,0,0,0
3432,271,188,287,1253
3434,67,65,105,764
3437,122,159,126,133
3438,318,172,283,341
3441,523,496,435,1817
3443,4353,6070,6821,8107
3444,841,854,793,1487
3447,2248,1481,752,529
3450,919,307,157,198
3452,0,0,0,0
3454,4869,7184,9362,13859
3455,446,497,397,509
3465,47,77,28,20
3466,408,407,1935,1215
3474,0,0,0,0
3479,2745,2621,7644,3032
3481,70157,43154,38826,49197
3483,996,305,177,423
3484,110,95,64,136
3489,4,13,13,15
3490,45,70,74,194
3491,1429,795,860,2004
3492,36,20,41,141
3494,574,752,928,1544
3498,116,242,348,287
3499,539,383,378,1449
3501,119,111,109,217
3504,2488,1074,1043,2759
3508,652,538,1089,1319
3511,205,188,190,702
3512,40,32,24,23
3514,0,0,0,0
3515,960,1952,3110,3842
3516,52,17,73,76
3518,119,215,151,204
3519,0,0,0,0
3520,409,322,475,1594
3521,461,1215,721,727
3522,27,53,35,30
3523,1,8,36,30
3526,178,275,130,195
3527,191,142,138,206
3528,27,56,25,22
3529,581,802,760,1035
3530,430,211,218,147
3531,36,45,29,83
3532,1464,1135,1099,2096
3533,1514,997,797,732
3534,0,0,0,0
3535,746,498,623,2023
3536,13,17,46,45
3537,255,145,86,69
3540,98,120,113,204
3541,24,26,24,56
3543,6,19,24,24
3545,4105,2498,3463,5217
3546,127,185,277,200
3548,298,193,189,169
3550,31,43,44,62
3551,34,48,30,53
3552,1557,951,950,1760
3553,0,0,0,0
3555,4,5,7,11
3556,128,63,62,91
3557,93,71,67,122
3558,7855,2836,1983,4877
3559,0,0,0,0
3561,0,0,0,0
3562,0,0,0,0
3563,107,108,87,95
3564,28,37,85,110
3567,140,104,75,52
3570,9,24,14,10
3573,0,0,0,0
3576,8912,5922,4993,6913
3577,66,71,328,184
3579,0,0,0,0
3580,398,266,347,774
3581,8,22,17,27
3582,0,0,0,0
3583,275,284,257,484
3584,0,0,0,0
3587,4433,1572,1617,2003
3588,218,235,261,1577
3591,487,721,402,375
3592,1500,720,1280,1367
3593,47,18,16,18
3594,1154,922,1323,1456
3596,1813,827,602,1434
3597,3,8,29,52
3598,0,0,0,0
3599,0,0,0,0
3605,219,170,133,295
3607,122,76,75,128
3609,38,49,51,35
3611,23,17,23,32
3614,0,0,0,0
3615,64,40,42,56
3617,192,218,286,676
3622,46,58,95,104
3623,37,23,28,135
3624,8661,5431,2278,1763
3625,344,201,240,555
3628,18,21,84,132
3629,4,2,1,2
3630,246,258,252,694
3631,30,38,30,91
3632,30,20,16,15
3638,0,0,0,0
3642,0,0,0,14
3645,289,175,159,341
3646,30,32,18,29
3652,43,73,60,87
3653,1388,1060,1116,1178
3658,0,0,0,0
3661,3192,3441,4232,5691
3662,0,0,0,0
3663,10,34,34,54
3664,116,199,119,136
3665,4070,3185,1934,2542
3666,29,45,393,219
3669,181,136,373,416
3672,5,16,9,22
3673,705,539,458,680
3675,2998,3922,1627,1843
3679,21,39,44,103
3680,2175,4738,2640,1888
3682,2226,2116,1632,1760
3684,21,9,19,41
3685,155,129,233,219
3686,595,318,625,761
3687,472,813,1544,960
3689,155,129,113,213
3691,698,308,191,354
3693,4007,12420,4651,2831
3694,77,80,90,356
3697,0,0,0,0
3698,0,0,0,0
3701,539,389,354,695
3702,5684,3433,3330,4292
3703,1716,1230,932,1392
3704,3347,4843,9315,5934
3705,1010,892,5058,2687
3706,4485,2161,1883,2305
3707,4743,3534,2933,4323
3708,5540,3125,3096,2360
3709,41,24,18,31
3710,1473,983,1207,1995
3711,19693,14162,10929,12874
3712,500,399,1228,591
3713,159,119,244,265
3714,4675,2887,3412,3433
3715,570,480,683,749
4102,3261,1902,5468,5495
4103,0,0,0,0
4104,344,468,407,295
4105,1392,1252,1802,2971
4106,1136,883,2283,2092
4107,175,92,108,173
4108,89,118,152,206
4109,93,70,76,112
4111,169,325,919,824
4113,396,2051,1101,736
4114,14916,13030,28536,23473
4116,266,195,495,1456
4119,287,395,335,631
4120,62,73,67,95
4121,675,693,3088,2308
4123,1155,671,1459,1350
4126,120,119,264,275
4127,233,219,398,307
4128,11116,5113,6768,8403
4129,452,546,1544,1440
4130,1022,1912,6954,5634
4131,3,6,6,6
4133,266,346,1608,1341
4137,1338,598,598,728
4138,41,57,148,86
4139,22,17,29,57
4141,0,0,0,0
4142,12442,3669,1568,1669
4144,0,0,0,0
4147,575,439,827,1042
4148,214,120,136,306
4152,0,0,0,0
4153,1238,1240,1210,614
4154,13,30,57,38
4155,3913,2499,2259,1964
4157,1642,987,1675,2762
4160,19,40,52,125
4161,104,90,201,496
4162,5466,6117,8365,11938
4163,479,991,1191,553
4164,3317,1315,502,581
4167,4420,5628,22404,14679
4168,1142,665,968,3534
4171,1685,868,3602,1596
4173,191,154,833,696
4174,902,420,726,541
4175,279,216,246,193
4180,0,0,0,0
4183,4,4,7,13
4188,44,27,37,66
4190,202,194,348,405
4192,46,33,33,50
4198,11,7,8,16
4205,18,20,11,12
4207,104,158,117,250
4303,36,42,50,72
4304,123,59,70,92
4305,1,5,3,6
4306,284,360,362,512
4401,11,20,21,31
4402,193,146,270,436
4406,1,17,25,38
4408,0,0,0,0
4413,23,14,16,113
4414,0,0,0,0
4415,0,0,0,0
4416,0,4,3,4
4417,52,107,141,138
4419,4,2,2,2
4420,16,7,6,8
4426,296,412,449,476
4429,0,0,0,0
4430,6,4,8,10
4432,320,608,383,781
4433,25,27,24,45
4438,109,127,124,241
4439,7,9,8,23
4440,71,50,39,34
4502,9,11,8,12
4503,944,400,834,454
4506,53,65,38,62
4510,86,51,46,53
4513,305,188,339,276
4523,88,82,133,213
4526,75,119,76,88
4527,16,14,26,63
4528,29,27,18,30
4529,43,55,38,52
4530,17,10,27,24
4532,267,294,241,336
4533,147,74,79,178
4534,119,95,90,175
4535,2,2,3,5
4536,1381,772,644,1032
4538,21,29,24,12
4540,177,198,82,79
4541,499,286,566,1141
4542,6,2,5,15
4543,124,101,139,467
4545,34,50,60,45
4549,40,27,25,55
4550,32,37,25,40
4551,475,308,303,487
4552,45,65,72,70
4554,182,61,26,37
4555,7,8,8,21
4556,0,3,1,3
4557,44,39,52,103
4558,40,21,14,16
4560,23,33,37,44
4561,14,21,20,22
4562,47,56,43,129
4563,357,291,351,164
4564,208,215,253,248
4566,334,326,447,947
4568,4,4,3,6
4571,12,11,13,15
4572,140,146,266,330
4576,180,105,51,82
4577,4,16,31,62
4580,21,33,34,36
4581,6,6,9,9
4583,29,23,20,19
4584,26,51,28,45
4609,7,16,6,6
4702,69,74,62,228
4703,0,0,0,0
4706,1,5,5,10
4707,182,233,218,298
4711,156,95,37,52
4712,9,11,18,13
4714,66,93,89,103
4716,73,87,204,153
4720,284,198,140,373
4721,867,557,486,957
4722,36,44,52,62
4725,0,0,0,0
4726,478,416,606,1204
4728,17,32,61,88
4729,172,72,45,137
4733,0,0,0,0
4735,49,31,137,110
4736,397,405,1119,989
4737,30,46,28,28
4739,925,661,541,1565
4741,4,3,9,17
4743,13104,8253,8732,10839
4744,314,262,210,150
4745,18,14,21,30
4746,6214,4962,6680,5591
4747,761,2404,2466,1168
4754,11,7,10,11
