id,yVolume,ma5,ma20,ma60
4804,199,213,251,435
4806,3,1,4,13
4807,1,5,7,13
4903,61,106,116,96
4904,3613,5631,3411,4808
4905,1,1,2,2
4906,1264,1213,1191,1828
4907,29,64,75,59
4908,134,139,167,317
4909,75,148,114,180
4911,21,25,89,88
4912,36,48,44,60
4915,1787,1729,2363,6335
4916,281,757,630,1597
4919,2849,5767,5124,8881
4923,19,29,40,76
4924,124,367,453,430
4927,285,403,507,1875
4930,116,78,88,87
4931,1721,2764,3762,17141
4933,75,36,23,19
4934,1468,1040,809,822
4935,106,115,93,183
4938,3047,2389,4828,5367
4939,84,89,131,119
4942,54,88,87,90
4943,537,657,540,441
4944,5,19,24,20
4945,21,13,27,32
4946,79,60,95,119
4947,0,0,0,0
4950,810,1169,1402,906
4951,47,53,72,211
4952,148,193,225,269
4953,231,305,193,397
4956,45,95,97,116
4958,2200,1898,4187,4918
4960,662,659,924,1301
4961,4923,8786,8312,6438
4965,0,0,0,0
4966,864,914,874,1505
4967,112,114,165,174
4968,1998,3054,5361,5115
4971,50,31,82,76
4972,10,15,18,20
4973,73,70,137,277
4974,2026,1532,872,464
4976,225,207,189,460
4977,9661,5102,4411,4497
4979,30043,22711,11243,10152
4984,0,0,0,0
4987,10,9,15,17
4989,199,691,499,368
4991,20,13,18,33
4994,42,50,112,96
4995,22,15,16,73
4999,17,21,20,26
5007,27,25,22,73
5009,8738,10724,12419,15097
5011,348,422,386,529
5013,15,17,8,10
5014,1730,2201,5045,3014
5015,179,205,608,786
5016,4,5,8,9
5017,0,0,0,0
5102,0,0,0,0
5201,10,7,14,63
5202,12,28,95,49
5203,65,92,76,148
5204,0,0,0,0
5205,3,7,6,13
5206,16,65,72,81
5207,0,0,0,0
5209,34,16,17,16
5210,44,47,85,114
5211,70,74,89,113
5212,24,19,39,29
5213,59,52,81,118
5215,68,108,85,532
5220,4,11,16,26
5222,373,247,294,541
5223,29,30,17,30
5225,316,396,760,2155
5227,393,272,363,1043
5228,20,19,31,118
5230,29,22,37,57
5234,65,82,86,130
5236,47,57,92,142
5243,534,510,672,1541
5244,25,28,102,86
5245,305,207,172,237
5251,204,1115,619,2964
5255,0,0,0,0
5258,5660,5024,3183,7541
5259,0,0,0,0
5261,0,0,0,0
5263,2587,3399,1232,601
5264,0,0,0,0
5266,0,0,0,0
5269,554,1055,941,1193
5272,129,125,462,329
5274,185,415,396,559
5276,37,8,4,18
5278,3,7,113,72
5280,0,0,0,0
5281,21,225,62,44
5283,43,55,57,53
5284,4269,3174,2808,1974
5285,80,91,114,223
5287,23,17,24,36
5288,53,80,115,147
5289,115,117,101,187
5291,20,86,72,75
5299,160,507,229,411
5301,27,12,17,44
5302,77,69,57,121
5304,0,0,0,0
5305,0,0,0,0
5306,105,109,117,140
5309,586,1048,1262,3386
5310,30,30,18,15
5312,102,76,30,27
5314,3,5,11,155
5315,137,169,178,294
5317,0,0,0,0
5318,0,0,0,0
5321,12196,9206,3042,1189
5324,21,30,22,22
5326,0,0,0,0
5328,99,145,105,146
5340,709,662,646,242
5344,60,60,117,184
5345,3,8,14,14
5346,0,0,0,0
5347,9827,9509,8568,8223
5348,10,16,10,10
5349,0,0,0,0
5351,1512,3538,5364,9887
5353,256,453,986,2019
5355,92,65,71,89
5356,47,30,28,48
5364,12,11,12,23
5371,715,2202,2714,2791
5376,0,0,0,0
5381,164,86,50,50
5383,26,20,18,18
5384,0,0,0,0
5386,232,690,522,896
5387,0,0,0,0
5388,933,1642,1993,4182
5392,37,76,110,467
5395,0,0,0,0
5398,59,21,20,14
5403,33,95,81,61
5410,272,506,540,2712
5414,0,0,0,0
5425,4370,3831,5192,11941
5426,179,313,363,502
5432,19,19,13,19
5434,159,168,215,288
5438,22,16,13,21
5439,161,167,134,161
5443,393,977,500,725
5450,35,34,43,49
5452,44,79,69,140
5455,2,1,1,1
5457,462,425,641,1363
5460,21,9,34,41
5464,119,91,175,199
5465,85,197,147,212
5466,0,0,0,0
5467,0,0,0,0
5468,13,20,35,62
5469,411,551,559,1298
5471,193,274,1609,926
5474,17,18,16,41
5475,382,393,638,857
5478,84,118,253,164
5480,0,0,0,0
5481,16,19,30,35
5483,2025,3859,3512,4224
5484,22,30,25,36
5487,2,1,2,4
5488,727,252,194,566
5489,15,31,42,243
5490,30,38,41,62
5491,0,0,0,0
5492,0,0,0,0
5493,10,8,17,42
5498,124,180,1054,521
5501,0,0,0,0
5505,0,0,0,0
5506,0,0,0,0
5508,186,254,147,113
5511,5,24,31,30
5512,274,220,336,273
5514,3,4,13,29
5515,35,101,68,77
5516,63,204,159,88
5519,68,136,136,182
5520,1,1,2,2
5521,118,266,298,400
5522,307,537,994,965
5523,43,27,23,28
5525,91,54,50,45
5529,1209,262,89,71
5530,140,190,356,306
5531,186,190,151,216
5533,99,153,103,129
5534,130,144,187,167
5536,430,283,246,281
5538,74,22,16,38
5543,202,45,14,9
5546,58,33,28,44
5601,68,33,14,8
5603,376,244,406,429
5604,21,19,15,15
5605,0,0,0,0
5607,319,326,436,698
5608,5468,2637,8018,9801
5609,389,189,211,293
5701,352,299,230,177
5703,17,41,56,149
5704,413,246,555,731
5706,554,702,1658,1873
5810,0,0,0,0
5818,0,0,0,0
5820,0,0,0,1688
5854,0,0,0,0
5864,35,53,47,60
5871,3129,4587,4361,6301
5876,4568,3067,4658,5575
5878,0,4,2,2
5880,10795,11478,8554,10539
5902,12,14,24,49
5903,25,28,54,776
5904,1022,637,695,746
5905,1885,1274,1942,992
5906,6,112,31,13
5907,308,273,548,543
6005,750,1165,1568,2059
6008,0,0,0,0
6012,0,0,0,0
6015,1223,1198,1364,946
6016,279,230,262,340
6020,16,15,8,9
6021,2019,779,382,290
6022,0,0,0,0
6023,64,71,42,38
6024,88,168,140,142
6026,233,441,513,688
6101,191,78,51,84
6103,1,2,1,2
6104,2021,4791,4102,8766
6105,0,0,0,0
6107,0,0,0,0
6108,44,47,59,63
6109,689,745,1300,2954
6110,0,0,0,0
6111,1022,1761,4658,2694
6112,115,63,76,81
6113,120,362,234,1102
6114,65,87,71,273
6115,108,75,60,78
6116,3243,4127,4945,6975
6117,82,76,68,289
6118,1263,2185,5666,6311
6119,0,0,0,0
6120,256,708,580,622
6121,287,313,378,512
6122,466,2243,1381,733
6123,114,90,77,78
6124,79,723,664,601
6125,780,774,1051,2185
6126,150,110,128,144
6127,111,150,154,354
6128,96,132,108,91
6129,862,1700,1825,3609
6130,26,27,18,30
6131,0,0,0,0
6133,1188,3480,4688,11604
6134,91,70,166,247
6135,0,0,0,0
6136,102,68,74,74
6138,669,1473,1095,1739
6139,1504,2506,2368,1957
6140,25,47,78,237
6141,47,24,45,126
6142,1027,1187,1104,935
6143,1043,1239,2715,2938
6144,2,3,4,5
6145,0,0,0,0
6146,291,235,274,406
6147,829,1912,1404,1657
6148,121,693,371,145
6149,0,0,0,0
6150,1728,3849,3348,4828
6151,34,27,33,28
6152,431,278,222,498
6153,2887,2001,2565,9484
6154,11,14,18,17
6155,628,1064,456,381
6156,106,186,209,866
6158,0,20,18,62
6159,0,0,0,0
6160,49,176,288,401
6161,71,105,71,105
6163,439,1424,554,385
6164,46,119,194,368
6165,154,89,63,122
6166,56,65,88,92
6167,825,369,485,542
6168,240,186,175,342
6169,24,23,34,46
6170,67,86,112,191
6171,21,18,16,16
6172,0,0,0,0
6173,158,171,191,281
6174,45,41,60,144
6175,146,248,224,274
6176,1797,1496,1945,1995
6177,326,428,529,347
6179,124,48,186,149
6180,4585,2404,3929,2057
6182,2028,3209,2872,4493
6183,67,44,33,43
6184,18,35,51,44
6185,45,728,232,207
6186,275,922,1040,855
6187,142,188,421,962
6188,1109,2351,957,815
6189,342,289,164,155
6190,389,456,725,994
6191,416,359,433,1110
6192,108,104,107,97
6194,12,18,18,38
6195,20,58,32,54
6196,217,596,553,1157
6197,157,181,333,273
6198,5,18,11,26
6199,10,12,29,29
6201,4,5,6,8
6202,506,592,1404,1537
6203,39,43,50,49
6204,12,36,17,23
6205,1873,928,791,2177
6206,127,178,215,366
6207,14,56,84,81
6208,67,48,51,67
6209,111,175,214,431
6210,9,11,6,10
6211,0,0,0,0
6212,0,1,401,203
6213,793,1330,1228,3157
6214,190,220,428,428
6215,1977,1051,1409,559
6216,83,74,105,202
6217,1114,649,668,2058
6218,20,31,38,36
6219,157,198,152,271
6220,368,827,1095,1681
6221,17,27,13,18
6222,3,6,9,14
6223,1267,1280,2275,3365
6224,44,78,136,171
6225,11,22,30,34
6226,220,211,241,611
6227,530,655,258,207
6228,14,58,64,77
6229,33,33,41,82
6230,52,43,32,72
6231,533,1063,606,688
6232,0,0,0,0
6233,171,292,623,607
6234,877,637,1469,1452
6235,985,1762,3809,6114
6236,0,0,0,1
6237,313,1028,600,960
6238,0,0,0,0
6239,871,1303,2714,2942
6240,40,253,75,65
6241,43,55,58,159
6242,28,40,164,98
6243,69,131,128,293
6244,3239,2348,4063,4249
6245,3562,11264,6103,6490
6246,5,26,27,27
6247,9,4,5,34
6248,174,159,206,250
6250,0,0,0,0
6251,0,0,0,0
6255,0,0,0,0
6257,468,750,750,1198
6259,177,43,29,34
6261,80,109,100,155
6263,23,46,48,68
6264,39,28,36,57
6265,118,124,158,321
6266,577,414,636,829
6269,593,636,722,1973
6270,29,44,37,62
6271,616,893,1839,1660
6274,3229,4620,3240,4484
6275,132,101,76,123
6276,65,417,468,253
6277,34,40,31,44
6278,706,760,866,1348
6279,574,616,1347,2896
6280,0,0,0,0
6281,9,19,17,19
6282,1740,1801,2451,3602
6283,72,130,152,447
6284,277,249,375,552
6285,953,1486,2871,6730
6286,0,0,0,0
6287,1,5,4,8
6288,173,313,561,898
6289,0,0,0,0
6290,975,566,591,1398
6291,3,5,7,9
6292,4,20,27,30
6294,31,26,24,40
6298,0,0,0,0
6402,0,0,0,0
6404,0,13,5,56
6405,8,9,24,32
6409,154,151,120,155
6411,140,262,372,544
6412,118,120,162,203
6414,438,596,840,750
6415,1805,2281,1927,2481
6416,87,192,117,259
6417,1,42,21,16
6418,9,16,13,28
6419,4,9,11,34
6422,0,0,0,0
6425,20,24,53,27
6426,104,155,142,291
6431,17,22,52,77
6432,55,38,49,193
6435,58,201,129,204
6438,138,243,198,270
6441,216,267,781,639
6442,491,208,250,880
6443,8070,9181,14414,16675
6446,706,1178,1171,1862
6449,13,25,16,26
6451,125,196,512,452
6452,0,0,0,0
6456,644,1207,1560,2127
6457,32,91,269,243
6461,312,587,1043,2301
6462,92,73,100,114
6464,7,66,134,80
6465,33,72,39,52
6469,361,315,398,405
6470,368,271,296,825
6472,3159,3085,4112,4345
6477,636,1574,1658,3039
6482,10,4,4,3
6485,164,253,331,797
6486,61,76,95,52
6488,1859,2494,1806,2853
6491,1074,1338,975,977
6492,151,175,384,584
6494,66,94,254,294
6496,11,6,14,13
6497,0,0,0,0
6499,79,58,107,177
6504,13,39,164,87
6505,1801,2406,1632,2190
6506,119,95,43,45
6508,127,163,194,439
6509,370,429,1542,1408
6510,109,114,141,325
6512,16,10,13,46
6514,24,39,25,46
6515,432,557,548,724
6516,19,33,29,29
6517,163,407,1346,663
6523,104,175,551,540
6525,138,98,91,109
6527,228,136,77,130
6530,75,65,82,91
6531,1716,2215,2318,5493
6532,247,197,249,1045
6533,2748,4374,4820,5625
6535,568,320,936,449
6538,58,55,58,101
6541,499,417,422,1039
6542,0,1,2,3
6546,168,223,257,802
6547,2026,1745,3407,4421
6548,245,490,340,577
6550,1742,1739,4011,11202
6552,40,44,71,61
6554,0,0,0,0
6556,34,60,63,132
6558,93,137,218,683
6560,28,26,30,35
6561,30,44,32,22
6568,705,484,510,801
6569,3,11,15,13
6570,113,179,185,475
6573,19,56,85,108
6574,1,4,5,4
6576,254,276,298,413
6577,0,9,8,11
6578,191,277,1364,684
6579,37,33,89,106
6581,39,41,64,82
6582,96,73,242,217
6585,83,92,287,191
6588,5,8,7,13
6589,1642,3004,4791,9207
6590,0,9,15,9
6591,227,152,95,109
6592,248,516,313,325
6593,27,29,34,50
6594,36,45,59,61
6596,18,20,22,23
6598,102,140,502,430
6603,569,477,850,1185
6605,285,733,439,602
6609,3852,5176,1708,767
6612,1350,659,211,100
6613,160,138,112,105
6615,11,17,13,14
6616,11,20,28,57
6624,20,11,11,11
6625,145,503,418,331
6629,3,4,11,5
6640,61,25,12,10
6641,2,4,3,5
6642,58,52,53,97
6643,2475,2935,3824,3614
6649,527,642,199,198
6651,23,25,41,126
6654,4,6,7,10
6655,20,8,8,8
6661,19,11,7,11
6662,2,6,25,16
6664,201,189,183,221
6666,215,201,574,674
6667,88,78,90,186
6668,125,133,148,307
6669,491,1060,1038,1361
6670,362,458,511,454
6671,3,16,6,8
6672,224,198,295,436
6674,16,24,21,16
6679,686,806,929,982
6680,1,2,5,10
6683,66,77,108,295
6684,34,35,47,114
6689,1327,1370,710,449
6690,21,18,24,25
6691,33,54,79,124
6693,20,19,42,63
6695,282,176,250,780
6697,5,4,4,5
6698,24,28,29,51
6702,0,0,0,0
6703,33,41,120,99
6706,181,259,272,761
6708,600,407,409,136
6712,443,790,1512,1859
6715,98,164,295,382
6716,6,6,5,7
6719,3034,3694,2056,2675
6721,9,13,9,12
6727,57,106,79,114
6728,11,19,19,20
6732,208,101,86,133
6733,137,61,79,88
6735,10,8,7,12
6741,3501,3676,4810,2190
6743,58,82,62,131
6747,97,87,49,67
6751,22,34,17,18
6752,58,149,68,38
6754,38,100,83,182
6756,168,227,287,699
6761,21,21,14,27
6762,0,2,2,4
6763,288,447,166,75
6767,65,47,66,67
6768,105,226,621,969
6770,20210,20618,17846,19937
6776,27,43,28,38
6781,807,649,901,1403
6782,1239,724,670,593
6788,4417,2735,897,820
6789,843,1611,1233,1996
6790,107,72,60,54
6791,12,13,15,63
6792,72,48,71,75
6796,62,37,44,141
6799,43,49,66,176
6803,9,27,27,23
6804,2,12,13,50
6806,2768,3040,10112,4909
6807,25,10,11,13
6811,15,22,42,56
6823,2,13,10,23
6829,71,74,113,324
6830,706,210,120,138
6834,49,27,24,41
6835,26,153,139,244
6843,53,45,75,188
6854,34,56,58,79
6855,5,12,14,23
6859,46,120,98,139
6865,61,230,58,19
6874,752,199,126,86
7402,0,2,10,10
7556,8,4,3,4
8008,0,0,0,0
8011,83,140,131,291
8016,538,630,1074,1550
8021,141,172,285,510
8024,263,106,86,169
8027,63,134,182,294
8028,771,1759,2307,5168
8032,22,43,19,32
8033,1768,2578,3736,7361
8034,35,74,80,102
8038,1416,1251,642,572
8039,159,94,96,162
8040,765,432,525,2096
8042,13,18,76,54
8043,137,323,321,226
8044,4960,4439,3712,2288
8046,4819,7088,9971,13556
8047,3,12,6,5
8048,84,87,51,47
8049,588,1414,1354,955
8050,2492,4807,4981,7204
8053,0,0,0,0
8054,84,144,236,407
8059,33,29,19,25
8064,222,326,461,383
8066,16,14,20,20
8067,17,15,10,19
8068,19,45,36,107
8069,17854,16209,18092,26075
8070,265,380,320,395
8071,126,218,169,198
8072,113,135,203,1280
8074,905,281,82,65
8076,589,789,673,1263
8077,14,10,3,3
8078,0,0,0,0
8079,0,0,0,0
8080,4,11,17,22
8081,244,959,691,704
8082,0,0,0,0
8083,22,18,20,30
8084,293,371,452,805
8085,414,400,186,312
8086,5342,2374,2029,2336
8087,166,268,117,71
8088,437,674,354,469
8089,19,36,47,204
8091,327,451,523,818
8092,68,81,60,117
8093,18,39,44,116
8096,102,182,505,321
8097,445,797,487,937
8099,13,20,45,41
8101,15,32,29,52
8103,98,83,101,122
8104,81,185,287,353
8105,949,2807,3768,2471
8107,35,55,77,79
8109,46,72,70,129
8110,1292,884,575,747
8111,86,97,114,192
8112,812,615,693,864
8114,389,299,357,1028
8121,361,366,397,757
8131,148,134,168,233
8147,174,78,77,393
8150,854,1402,1430,2166
8155,4152,1780,967,1490
8163,254,274,327,434
8171,5859,4294,6492,3330
8176,87,49,45,77
8182,42,39,44,56
8183,407,414,511,1223
8199,0,0,0,0
8201,67,43,38,68
8210,4296,1472,586,382
8213,161,158,171,278
8215,326,469,1061,1547
8222,1091,2193,4350,6551
8227,647,728,1458,486
8234,314,493,1223,1031
8240,31,17,25,26
8249,282,991,731,1054
8255,435,1573,2277,1658
8261,697,2453,1811,3275
8266,0,0,0,0
8271,69,132,154,189
8277,98,133,80,82
8279,12,17,67,69
8284,39,45,31,40
8287,0,0,0,0
8289,329,348,530,623
8291,0,2,2,6
8299,642,1467,1436,1716
8341,243,400,1393,1029
8342,0,3,10,8
8349,137,147,247,542
8354,16,11,22,45
8358,11793,10202,7900,9680
8367,50,56,93,50
8374,11,18,38,28
8383,99,78,80,227
8390,292,423,473,419
8401,70,235,198,668
8403,1636,544,641,816
8404,51,48,49,75
8406,0,0,0,0
8409,35,49,78,76
8410,1,5,7,15
8411,62,102,145,232
8415,174,197,331,672
8416,6,12,8,10
8418,9,4,4,10
8420,784,2205,792,457
8421,903,1291,400,385
8422,48,96,149,191
8423,0,0,0,1
8424,0,6,4,5
8426,26,56,44,190
8427,0,0,0,0
8429,224,287,716,743
8431,73,72,73,106
8432,20,23,64,84
8433,155,122,93,197
8435,14,15,16,20
8436,1215,1635,4383,2975
8437,10,10,13,16
8438,38,37,24,28
8440,1551,707,1166,1661
8442,67,151,143,155
8443,34,40,123,110
8444,1,5,9,11
8446,41,33,40,66
8450,85,88,167,339
8454,2151,1688,1129,1128
8455,18,5,6,3
8462,47,37,38,65
8463,84,64,86,113
8464,416,399,369,469
8466,48,23,24,24
8467,17,12,35,62
8472,6,4,3,3
8473,74,26,29,37
8476,165,189,278,147
8477,189,115,80,86
8478,12358,5753,3972,4987
8480,0,0,0,13
8481,20,10,9,11
8482,5,46,15,15
8488,40,12,4,9
8489,103,136,51,65
8497,0,0,0,0
8499,25,21,20,39
8705,0,0,0,0
8905,30,59,67,53
8906,72,47,65,24
8908,26,20,24,33
8913,0,0,0,0
8916,567,976,855,2453
8917,9,3,3,3
8921,2,1,1,4
8923,35,45,18,11
8924,146,294,217,338
8925,0,0,0,0
8926,322,620,470,1158
8927,266,296,327,330
8928,86,194,224,198
8929,7,23,15,53
8930,60,130,340,170
8931,228,202,172,220
8932,395,441,807,765
8933,1712,7783,6722,8040
8934,0,0,0,0
8935,33,36,173,95
8936,154,423,565,704
8937,7,16,24,25
8938,453,681,651,734
8940,127,89,128,170
8941,34,27,20,31
8942,52,63,82,139
8996,31839,17506,17458,17752
9101,0,0,0,0
9102,0,0,0,0
9103,1048,903,970,1361
9104,0,0,0,0
9105,1089,1962,1919,2544
9106,0,0,0,0
9110,25,16,32,36
9136,77,468,208,345
9151,0,0,0,0
9157,0,0,0,0
9188,0,0,0,0
9802,1403,954,2416,2330
9902,40,72,161,528
9904,7916,6913,7467,12754
9905,26,35,30,41
9906,22,21,46,35
9907,1353,1461,1631,2918
9908,54,89,65,65
9910,1171,847,1707,1302
9911,98,65,77,136
9912,76,176,77,83
9914,1666,1114,597,813
9915,0,0,0,0
9917,182,161,190,272
9918,0,6,7,6
9919,1351,735,5202,6237
9921,627,870,675,996
9922,0,0,0,0
9924,116,74,103,115
9925,85,126,97,118
9926,4,4,2,6
9927,73,80,86,114
9928,183,530,235,531
9929,41,20,27,71
9930,41,49,40,43
9931,0,0,2,3
9933,1009,1503,1518,3416
9934,261,170,157,357
9935,25,43,78,103
9937,13,6,17,22
9938,819,1944,1879,1375
9939,578,859,868,1104
9940,135,352,328,254
9941,810,1656,890,865
9942,131,140,272,560
9943,51,312,98,74
9944,66,52,64,92
9945,4837,4236,4377,6231
9946,17,42,29,44
9949,104,159,83,39
9950,5,12,6,6
9951,45,76,68,91
9955,1718,1688,1233,772
9958,4354,2770,4447,4014
9960,1,281,103,79
9962,537,1391,1357,700
